model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains,total_score,tfidf_mean_similarity,tfidf_max_similarity,jaccard_similarity,semantic_density,match_count,matched_keywords,has_numerical_values,extracted_numerical_value,scoring_method,threshold_level,relevance_category,priority_color
gpt-4o-mini,§ 585.224,Offshore,289,10,Jurisdictional,"Within 10 business days after you receive the lease copies, you must execute the lease, file financial assurance as required under §§ 585.515-.537 as applicable, and pay the balance of the bonus bid as specified in the lease sale notice.",Lease execution and financial assurance for offshore wind farm leases.,10.0,business days,§ 585.224,financial assurance; lease execution; bidding process,0.0960295133957338,0.0066707117779107,0.1766817503917795,0.018450184501845,0.3666666666666666,49,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); farm power output (partial); cable; lease date (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial),True,10.0 business days,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,BOEM-2021-003,Offshore,362,10,Spatial,Wind turbines must be spaced at least 1 nautical mile apart,U.S. federal waters,1,nautical mile,BOEM 30 CFR Part 585,layout planning; navigation safety,0.0805985395455837,0.0041652192082344,0.1184422245984379,0.02734375,0.3793103448275862,49,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); caribbean fishery management council (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial),True,1 nautical mile,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,NSW-REG-2023-004,Offshore,293,10,Spatial,Wind turbines must maintain a minimum distance of 1 km from shipping lanes.,All offshore wind projects in territorial waters,1,km,International Maritime Organization (IMO),Navigation Safety; Maritime Law,0.0746396164646802,0.0056158951850111,0.0735128705338573,0.0275590551181102,0.4482758620689655,58,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); min depth (partial); current time (partial); down time (partial); min kilovolt (partial),True,1 km,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,"30 CFR 285, 30 CFR 585, 30 CFR 586",Offshore,123,10,Jurisdictional,"Within 10 business days, execute 3 copies of lease form and return to BOEM with required payments, including evidence that agent is authorized to act for bidder.",Lease execution,3.0,copies,30 CFR 285.224,lease agreements; contractual obligations,0.0739097701671273,0.0039558595205381,0.1200300613290436,0.0149253731343283,0.3333333333333333,46,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); caribbean fishery management council (partial); lease date (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial),True,3.0 copies,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,"§ 585.426, § 585.427",Offshore,316,10,Jurisdictional,You must request a renewal from BOEM: No later than 180 days before the termination date of your limited lease or grant.,Renewal request timeline for limited leases,180.0,days,BOEM regulations § 585.426,permitting process; lease management,0.0734571689339922,0.0040767432162856,0.1082287824103371,0.0190114068441064,0.3555555555555555,48,outer continental shelf a (partial); regulation; cut in wind speed (partial); lease id (partial); end date (partial); caribbean fishery management council (partial); min depth (partial); current time (partial); down time (partial); min kilovolt (partial),True,180.0 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,§ 585.520,Offshore,338,10,Financial,"You or a proposed assignee must guarantee compliance with all terms and conditions of the lease or grant by providing either: (1) A $300,000 minimum, lease- or grant-specific bond; or (2) Another approved financial assurance instrument of such minimum level as specified in §§ 585.526 through 585.529.","Limited lease, ROW grant, or RUE grant",300000.0,USD,§ 585.520,financial assurance; regulatory compliance,0.0662207667202071,0.0029056381767853,0.0928881646856578,0.0218978102189781,0.328125,41,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); min depth (partial); min kilovolt (partial); lease date (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial),True,300000.0 USD,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
deepseek-chat,BOEM 2021,Offshore,422,10,Spatial,Offshore wind turbines must maintain a minimum clearance of 1 nautical mile from shipping lanes.,U.S. federal waters,1,nautical mile,BOEM 2021,"Safety, Navigation",0.0621933862965394,0.0035044819226647,0.0679047515341555,0.0235294117647058,0.3571428571428571,52,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); caribbean fishery management council (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial),True,1 nautical mile,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,224,Offshore,294,10,Jurisdictional,"Within 45 days after you receive the lease copies, you must pay the first 12 months’ rent, as required in § 585.503.",Lease acquisition,45.0,days,§ 585.503,leasing; finance,0.0564198188440793,0.0028264499704493,0.0986293594047226,0.0078125,0.2413793103448276,12,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); lease date (partial); turbine position y (partial); lease type (partial); impact area uri (partial); wind lease (partial); lease number (partial); lease term (partial),True,45.0 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,§ 585.502,Offshore,324,10,Jurisdictional,"You must submit a deposit of 20 percent of the total bid amount, unless some other amount is specified in the Final Sale Notice.",Competitive lease or grant acquisition process,20.0,percent,Final Sale Notice,bidding process; lease acquisition,0.0552201678497731,0.0023752567095457,0.082884908678225,0.0154440154440154,0.2631578947368421,33,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); lease date (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,20.0 percent,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
deepseek-chat,OWF-REG-2023-001,Offshore,444,11,Environmental,All wind turbines must maintain a minimum distance of 1 km from identified marine protected areas.,North Sea offshore wind projects,1,km,Marine Spatial Planning Directive 2023,environmental; spatial,0.1848686997259737,0.0083269690750061,0.3658411579614883,0.048582995951417,0.6206896551724138,72,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); min depth (partial); torpedo testing area (partial),True,1 km,comprehensive_scientific,0.15,High Relevance,🟠
deepseek-chat,BOEM-2023-005,Offshore,28,12,Environmental,Noise levels during construction must not exceed 160 dB re 1 µPa at 750 meters from the source,Marine environments near construction sites,160,dB re 1 µPa,Environmental Protection Agency (EPA),"Marine life protection, noise pollution",0.1033430701485632,0.0021626910594759,0.2074110225915964,0.0194552529182879,0.3636363636363636,22,outer continental shelf a (partial); cut in wind speed (partial); life cycle (partial); turbine position y (partial); site name (partial); wind speed at 10m (partial); landing site (partial); mgmt agency (partial); wind speed at 50m (partial); gen efficiency (partial),True,160 dB re 1 µPa,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,,Offshore,61,13,Technical,"The area of impact analysis for the VIA is determined by running a viewshed from the height of the top of the nacelle of the proposed project turbines until the line of sight is intercepted by terrain or limited by earth curvature, but not exceeding 74 km (40 nm).",Offshore wind projects with turbines located more than 43 km from shore.,74.0,km,BOEM guidelines,visual impact assessment; offshore wind development,0.1099811590277788,0.0076477355644341,0.1742682222738205,0.0434782608695652,0.4594594594594595,80,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); nacelle uptilt angle (partial); turbine status (partial); impact assessment; caribbean fishery management council (partial),True,74.0 km,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,Contract M10PC00105,Offshore,97,17,Technical,"IEC 61400-3 (2009) allows to account for up to ±8 degrees of yaw misalignment in the extreme storm design load case where the turbulent wind model is used in the design, provided that there are at least 6 hours of capacity of back-up power supply to the safety and control systems.",Offshore wind turbine support structure design under extreme storm conditions.,8,degrees,IEC 61400-3 (2009),structural integrity; aerodynamic load assessment,0.1261286900297621,0.0091337216060539,0.2163694931085872,0.0549450549450549,0.4657534246575342,74,wind direction (partial); cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); farm power output (partial); power; turbine status (partial),True,8 degrees,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,167,Offshore,186,17,Technical,"Slamming Load Model calculations shall consider the Ochi-Tasi analytical model as a quasi-static load for determining scantling of tubular members, plates, stiffeners and girders in splash zone, with a Slamming Coefficient (Cs) of π for global forces per unit length on slender members, and wave particle velocity equal to 0.77u and breaking wave height Hb = 1.86Hs in deep water, where Hs is associated with 100-year return design sea state.","Scantling of tubular members, plates, stiffeners, and girders in the splash zone of offshore wind farm structures.",1.86,,GL (2005),structural integrity; loads analysis,0.090602857638058,0.0049105466225068,0.1101231667920423,0.0586206896551724,0.4387755102040816,67,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); zone; farm power output (partial); end date (partial); load,True,1.86,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-reasoner,OWF-REG-2023-004,Offshore,19,18,Safety,Personnel transfer vessels must maintain minimum capacity for 12 persons and comply with IMO MODU Code safety standards,All crew transfer operations in offshore wind farms,12,persons,Maritime Safety Authority Regulation 45-C,Safety,0.0613038116298199,0.0036553262764659,0.0885630418411578,0.0193050193050193,0.2941176470588235,50,wind direction (partial); outer continental shelf a (partial); regulation; cut in wind speed (partial); farm power output (partial); min depth (partial); current time (partial); down time (partial); min kilovolt (partial); number of turbines per row (partial),True,12 persons,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,3-252,Offshore,556,20,Environmental,Ranges for all other hearing groups are equal to or less than 328.1 feet (100 meters) for all pile types.,Impact pile driving for all pile types,100,meters,,marine mammal protection; acoustic impact assessment,0.1235078387634468,0.0025315947124934,0.2333917410234031,0.01953125,0.4857142857142857,23,outer continental shelf a (partial); restricted type (partial); cut in wind speed (partial); impact assessment; turbine position y (partial); cable type (partial); distance to substation (partial); turbine type (partial); regulation type (partial); distance to population center (partial),True,100 meters,comprehensive_scientific,0.1,Medium-High Relevance,🟡
claude-3-haiku-20240307,,Offshore,823,20,Spatial,Areas within 0.3 mi (0.5 kilometer) of the export cable route and Lease Area that could affect marine minerals extraction,Marine minerals extraction,0.3,mi,BOEM,Marine minerals,0.1129014857285438,0.0057707079346968,0.162921444227249,0.0358565737051792,0.5454545454545454,50,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); caribbean fishery management council (partial); min depth (partial); torpedo testing area (partial); cable; min kilovolt (partial); lease date (partial); number of turbines per row (partial),True,0.3 mi,comprehensive_scientific,0.1,Medium-High Relevance,🟡
deepseek-chat,OWF-2023-001,Offshore,219,22,Environmental,All turbine foundations must maintain a minimum clearance of 1.5 meters from the seabed to allow for marine organism passage,Turbine foundations in North Atlantic waters,1.5,meters,Marine Protection Act §12.4.3,environmental; structural,0.1094155778522286,0.0047165028856225,0.159157692898727,0.0350194552529182,0.5277777777777778,41,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); foundation; turbine status (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial),True,1.5 meters,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,Page 151,Offshore,575,22,Technical,"If a structural component prevents an uninterrupted arch of visibility, then two or more lights must be installed at an elevation specified by the USCG at mean high water, each with an operational range of 3NM, 90% of the nights.",Meteorological towers/buoys during operation phase.,3,NM,USCG,navigational safety,0.0824697509709574,0.0013207742009169,0.1025208536846848,0.0259259259259259,0.46,34,tower cost (partial); outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); water bodies (partial); number of blades (partial),True,3 NM,comprehensive_scientific,0.08,Medium Relevance,🟢
