Hurricane ID,Hurricane Name,datetime,distance_km,Arrival Time,wind_speed,wind_direction,max_wind,category,pressure,wind_speed_change_rate,wind_direction_change_rate,duration_above_cut_out,quadrant
SYN202505,Synthetic_20250512,2025-05-18 06:57:46.957652,4486.255972388095,,0.060026540503900876,169.22441938978807,12.8611,Tropical Depression,988,7.463691736789742e-05,0.21846747549807333,0.0,NW
SYN202505,Synthetic_20250512,2025-05-18 12:57:46.957652,4444.018283638806,,0.06088332058408943,170.06044576032946,12.8611,Tropical Depression,988,7.346089526208656e-05,0.13933772842356498,0.0,NW
SYN202505,Synthetic_20250512,2025-05-18 18:57:46.957652,4416.901845072839,,0.06144417026192055,170.85050793956225,12.8611,Tropical Depression,988,4.808762527702543e-05,0.13167702987213187,0.0,NW
SYN202505,Synthetic_20250512,2025-05-19 00:57:46.957652,4388.558500918498,,0.062039657660074084,171.31143926711786,12.8611,Tropical Depression,988,5.1057486509283e-05,0.07682188792593556,0.0,NW
SYN202505,Synthetic_20250512,2025-05-19 06:57:46.957652,4354.244633450643,,0.06277355688118148,171.9069119890803,12.8611,Tropical Depression,988,6.292500848389583e-05,0.09924545366040623,0.0,NW
SYN202505,Synthetic_20250512,2025-05-19 12:57:46.957652,4347.316128037134,,0.06292349887463423,172.34155095032418,12.8611,Tropical Depression,988,1.2856126479967864e-05,0.0724398268739795,0.0,NW
SYN202505,Synthetic_20250512,2025-05-19 18:57:46.957652,4347.0009299000285,,0.06293033436747267,172.6707070513571,12.8611,Tropical Depression,988,5.860797129625082e-07,0.054859350172156006,0.0,NW
SYN202505,Synthetic_20250512,2025-05-20 00:57:46.957652,4342.392822973299,,0.06303040876741495,172.71344600823886,12.8611,Tropical Depression,988,8.580445767317655e-06,0.0071231594802914815,0.0,NW
SYN202505,Synthetic_20250512,2025-05-20 06:57:46.957652,4343.213637678747,,0.0630125637068905,172.58237751924264,12.8611,Tropical Depression,988,-1.5300473860732742e-06,-0.02184474816603673,0.0,NW
SYN202505,Synthetic_20250512,2025-05-20 12:57:46.957652,4341.9662554315955,,0.06303968595646003,172.4043533692901,12.8611,Tropical Depression,988,2.3254797595917406e-06,-0.02967069165875576,0.0,NW
SYN202505,Synthetic_20250512,2025-05-20 18:57:46.957652,4345.267773397353,,0.06296794229862145,171.93372580270284,12.8611,Tropical Depression,988,-6.151349052185784e-06,-0.07843792776454468,0.0,NW
SYN202505,Synthetic_20250512,2025-05-21 00:57:46.957652,4341.400974515237,,0.06305198345420555,171.61364390745246,12.8611,Tropical Depression,988,7.205744707218483e-06,-0.053346982541730384,0.0,NW
SYN202505,Synthetic_20250512,2025-05-21 06:57:46.957652,4312.65183341111,,0.06368272345231392,171.45388566938652,12.8611,Tropical Depression,988,5.4080067931143286e-05,-0.026626373010988878,0.0,NW
SYN202505,Synthetic_20250512,2025-05-21 12:57:46.957652,4298.145621107432,,0.06400498361703634,171.4145657817462,12.8611,Tropical Depression,988,2.7630801363410195e-05,-0.006553314606719596,0.0,NW
SYN202505,Synthetic_20250512,2025-05-21 18:57:46.957652,4303.139280324461,,0.06389374176396835,171.2146776483105,12.8611,Tropical Depression,988,-9.537950643284778e-06,-0.033314688905951094,0.0,NW
SYN202505,Synthetic_20250512,2025-05-22 00:57:46.957652,4343.064449325655,,0.06301580653540233,170.752529249826,12.8611,Tropical Depression,988,-7.527475178740324e-05,-0.07702473308074786,0.0,NW
SYN202505,Synthetic_20250512,2025-05-22 06:57:46.957652,4363.158226979991,,0.06258152876382245,170.1963244468451,12.8611,Tropical Depression,989,-3.723526565377331e-05,-0.09270080049681913,0.0,NW
