#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 04 08 50 999 99.0 99.0  0.59  7.69  4.47 101 1018.0 999.0   8.0 999.0 99.0 99.00
2019 01 04 09 50 999 99.0 99.0  0.52  8.33  4.54 135 1018.2 999.0   7.9 999.0 99.0 99.00
2019 01 04 10 50 999 99.0 99.0  0.51  9.09  4.91  71 1018.6 999.0   7.8 999.0 99.0 99.00
2019 01 04 11 50 999 99.0 99.0  0.47  7.69  5.12  75 1018.4 999.0   7.8 999.0 99.0 99.00
2019 01 04 12 50 999 99.0 99.0  0.45  7.69  5.21 119 1018.6 999.0   7.7 999.0 99.0 99.00
2019 01 04 13 50 999 99.0 99.0  0.43  8.33  5.31 111 1018.7 999.0   7.8 999.0 99.0 99.00
2019 01 04 15 50 999 99.0 99.0  0.50  7.14  3.72  85 1017.9 999.0   7.8 999.0 99.0 99.00
2019 01 04 16 50 999 99.0 99.0  0.53  8.33  4.22 114 1017.1 999.0   7.8 999.0 99.0 99.00
2019 01 04 17 50 999 99.0 99.0  0.47  8.33  4.20 136 1016.5 999.0   7.8 999.0 99.0 99.00
2019 01 04 18 50 999 99.0 99.0  0.51  8.33  4.13 114 1015.7 999.0   7.9 999.0 99.0 99.00
2019 01 04 19 50 999 99.0 99.0  0.51  8.33  4.32 131 1015.4 999.0   7.9 999.0 99.0 99.00
2019 01 04 20 50 999 99.0 99.0  0.53  7.69  4.64 120 1014.6 999.0   7.9 999.0 99.0 99.00
2019 01 04 21 50 999 99.0 99.0  0.47  6.67  4.35 108 1013.1 999.0   7.9 999.0 99.0 99.00
2019 01 04 22 50 999 99.0 99.0  0.50  7.69  4.68  90 1012.9 999.0   7.9 999.0 99.0 99.00
2019 01 04 23 50 999 99.0 99.0  0.52  7.69  4.54 127 1012.0 999.0   7.9 999.0 99.0 99.00
2019 01 05 00 50 999 99.0 99.0  0.52  7.69  4.31 123 1011.5 999.0   8.0 999.0 99.0 99.00
2019 01 05 01 50 999 99.0 99.0  0.54  7.69  4.14  81 1009.7 999.0   8.0 999.0 99.0 99.00
2019 01 05 02 50 999 99.0 99.0  0.62  7.69  3.76 149 1007.5 999.0   8.0 999.0 99.0 99.00
2019 01 05 03 50 999 99.0 99.0  0.76  3.85  3.57 116 1005.6 999.0   8.0 999.0 99.0 99.00
2019 01 05 04 50 999 99.0 99.0  0.96  4.00  3.85 115 1003.3 999.0   8.1 999.0 99.0 99.00
2019 01 05 05 50 999 99.0 99.0  1.04  4.35  3.89 121 1002.1 999.0   8.2 999.0 99.0 99.00
2019 01 05 06 50 999 99.0 99.0  1.08  4.76  3.98 121 1002.7 999.0   8.3 999.0 99.0 99.00
2019 01 05 07 50 999 99.0 99.0  0.95  4.76  4.17 131 1001.7 999.0   8.3 999.0 99.0 99.00
2019 01 05 08 50 999 99.0 99.0  1.01  4.76  4.26 125 1000.3 999.0   8.3 999.0 99.0 99.00
2019 01 05 09 50 999 99.0 99.0  0.89  4.35  4.22 133  998.8 999.0   8.3 999.0 99.0 99.00
2019 01 05 10 50 999 99.0 99.0  0.96  4.55  4.03 112  997.8 999.0   8.3 999.0 99.0 99.00
2019 01 05 11 50 999 99.0 99.0  1.18  6.67  4.58 125  997.2 999.0   8.3 999.0 99.0 99.00
2019 01 05 12 50 999 99.0 99.0  1.24  6.25  4.71 141  997.1 999.0   8.3 999.0 99.0 99.00
2019 01 05 13 50 999 99.0 99.0  1.16  6.67  4.94 124  997.5 999.0   8.3 999.0 99.0 99.00
2019 01 05 14 50 999 99.0 99.0  1.01  6.67  5.07 127  997.3 999.0   8.2 999.0 99.0 99.00
2019 01 05 17 50 999 99.0 99.0  1.13  7.14  4.58 133  996.1 999.0   8.0 999.0 99.0 99.00
2019 01 05 18 50 999 99.0 99.0  1.26  6.67  4.31 141  996.6 999.0   8.0 999.0 99.0 99.00
2019 01 05 19 50 999 99.0 99.0  1.43  4.55  4.22 287  997.3 999.0   8.1 999.0 99.0 99.00
2019 01 05 20 50 999 99.0 99.0  1.59  4.76  4.38 283  999.2 999.0   8.2 999.0 99.0 99.00
2019 01 05 21 50 999 99.0 99.0  1.56  4.76  4.41 302 1001.0 999.0   8.3 999.0 99.0 99.00
2019 01 05 22 50 999 99.0 99.0  1.64  5.00  4.52 316 1003.4 999.0   8.4 999.0 99.0 99.00
2019 01 05 23 50 999 99.0 99.0  1.50  6.67  4.66 171 1005.2 999.0   8.5 999.0 99.0 99.00
2019 01 06 00 50 999 99.0 99.0  1.50  5.56  4.62 298 1006.6 999.0   8.6 999.0 99.0 99.00
2019 01 06 01 50 999 99.0 99.0  1.41  4.76  4.62 337 1007.1 999.0   8.6 999.0 99.0 99.00
2019 01 06 02 50 999 99.0 99.0  1.30  8.33  4.67 158 1007.7 999.0   8.7 999.0 99.0 99.00
2019 01 06 03 50 999 99.0 99.0  1.20  7.69  4.53 165 1008.7 999.0   8.7 999.0 99.0 99.00
2019 01 06 04 50 999 99.0 99.0  1.09  7.69  4.41 149 1009.1 999.0   8.8 999.0 99.0 99.00
2019 01 06 05 50 999 99.0 99.0  1.02  8.33  4.51 161 1009.7 999.0   8.7 999.0 99.0 99.00
2019 01 06 06 50 999 99.0 99.0  0.96  7.69  4.30 170 1010.8 999.0   8.7 999.0 99.0 99.00
2019 01 06 07 50 999 99.0 99.0  1.01 10.00  4.64 128 1011.5 999.0   8.8 999.0 99.0 99.00
2019 01 06 08 50 999 99.0 99.0  1.07  9.09  5.01 142 1011.5 999.0   8.8 999.0 99.0 99.00
2019 01 06 09 50 999 99.0 99.0  1.25  7.14  5.17 107 1012.0 999.0   8.6 999.0 99.0 99.00
2019 01 06 10 50 999 99.0 99.0  1.19  7.14  5.12  59 1012.3 999.0   8.5 999.0 99.0 99.00
2019 01 06 11 50 999 99.0 99.0  1.15  6.67  5.14  55 1012.9 999.0   8.6 999.0 99.0 99.00
2019 01 06 12 50 999 99.0 99.0  1.16  8.33  5.39 129 1013.9 999.0   8.6 999.0 99.0 99.00
2019 01 06 13 50 999 99.0 99.0  1.21  8.33  5.43 103 1014.7 999.0   8.7 999.0 99.0 99.00
2019 01 06 14 50 999 99.0 99.0  1.18  7.69  5.26  83 1015.5 999.0   8.7 999.0 99.0 99.00
2019 01 06 15 50 999 99.0 99.0  1.11  7.14  5.22  91 1015.7 999.0   8.8 999.0 99.0 99.00
2019 01 06 16 50 999 99.0 99.0  1.20  7.69  4.55  81 1015.9 999.0   8.7 999.0 99.0 99.00
2019 01 06 17 50 999 99.0 99.0  1.27  7.14  4.74 133 1016.2 999.0   8.7 999.0 99.0 99.00
2019 01 06 18 50 999 99.0 99.0  1.10  7.14  4.54 109 1016.8 999.0   8.7 999.0 99.0 99.00
2019 01 06 19 50 999 99.0 99.0  0.99  7.14  4.62 107 1017.5 999.0   8.6 999.0 99.0 99.00
2019 01 06 20 50 999 99.0 99.0  0.90  6.25  4.71 119 1018.1 999.0   8.6 999.0 99.0 99.00
2019 01 06 21 50 999 99.0 99.0  0.84  6.67  4.39  81 1019.0 999.0   8.6 999.0 99.0 99.00
2019 01 06 22 50 999 99.0 99.0  0.87  3.70  4.06 344 1019.9 999.0   8.7 999.0 99.0 99.00
2019 01 06 23 50 999 99.0 99.0  0.99  4.00  4.10 342 1020.9 999.0   8.7 999.0 99.0 99.00
2019 01 07 00 50 999 99.0 99.0  1.11  4.35  4.20 346 1022.7 999.0   8.7 999.0 99.0 99.00
2019 01 07 01 50 999 99.0 99.0  1.22  4.76  4.24 336 1023.9 999.0   8.7 999.0 99.0 99.00
2019 01 07 02 50 999 99.0 99.0  1.12  5.00  4.18 343 1024.1 999.0   8.7 999.0 99.0 99.00
2019 01 07 03 50 999 99.0 99.0  1.04  4.76  3.96 342 1025.1 999.0   8.7 999.0 99.0 99.00
2019 01 07 04 50 999 99.0 99.0  1.15  4.55  4.00 339 1025.9 999.0   8.7 999.0 99.0 99.00
2019 01 07 05 50 999 99.0 99.0  1.26  4.17  4.05 359 1026.6 999.0   8.7 999.0 99.0 99.00
2019 01 07 06 50 999 99.0 99.0  1.43  4.76  4.28   5 1027.5 999.0   8.7 999.0 99.0 99.00
2019 01 07 07 50 999 99.0 99.0  1.36  5.00  4.21  18 1028.2 999.0   8.7 999.0 99.0 99.00
2019 01 07 08 50 999 99.0 99.0  1.45  4.55  4.27   7 1028.7 999.0   8.6 999.0 99.0 99.00
2019 01 07 09 50 999 99.0 99.0  1.51  5.88  4.52  41 1029.2 999.0   8.5 999.0 99.0 99.00
2019 01 07 10 50 999 99.0 99.0  1.44  6.67  4.51  56 1029.4 999.0   8.4 999.0 99.0 99.00
2019 01 07 11 50 999 99.0 99.0  1.45  6.25  4.64  31 1030.7 999.0   8.5 999.0 99.0 99.00
2019 01 07 12 50 999 99.0 99.0  1.37  5.56  4.51  32 1031.7 999.0   8.6 999.0 99.0 99.00
2019 01 07 13 50 999 99.0 99.0  1.31  5.26  4.46  29 1032.6 999.0   8.7 999.0 99.0 99.00
2019 01 07 14 50 999 99.0 99.0  1.37  5.56  4.52  35 1033.0 999.0   8.7 999.0 99.0 99.00
2019 01 07 15 50 999 99.0 99.0  1.27  5.56  4.52  41 1032.8 999.0   8.7 999.0 99.0 99.00
2019 01 07 16 50 999 99.0 99.0  1.21  6.25  4.43  49 1031.4 999.0   8.7 999.0 99.0 99.00
2019 01 07 17 50 999 99.0 99.0  1.19  5.88  4.65  43 1031.1 999.0   8.7 999.0 99.0 99.00
2019 01 07 18 50 999 99.0 99.0  1.05  6.67  4.58  48 1030.8 999.0   8.6 999.0 99.0 99.00
2019 01 07 19 50 999 99.0 99.0  0.99  5.88  4.61  34 1030.6 999.0   8.6 999.0 99.0 99.00
2019 01 07 20 50 999 99.0 99.0  0.94  5.88  4.62  39 1030.6 999.0   8.5 999.0 99.0 99.00
2019 01 07 21 50 999 99.0 99.0  0.93  6.67  4.71  45 1030.1 999.0   8.5 999.0 99.0 99.00
2019 01 07 22 50 999 99.0 99.0  0.93  6.25  4.76  36 1030.0 999.0   8.5 999.0 99.0 99.00
2019 01 07 23 50 999 99.0 99.0  0.93  6.67  4.84  45 1028.8 999.0   8.5 999.0 99.0 99.00
2019 01 08 00 50 999 99.0 99.0  0.98  6.25  4.96  26 1029.1 999.0   8.5 999.0 99.0 99.00
2019 01 08 01 50 999 99.0 99.0  1.00  6.25  5.07  32 1028.6 999.0   8.5 999.0 99.0 99.00
2019 01 08 02 50 999 99.0 99.0  0.97  5.56  4.83  34 1026.8 999.0   8.5 999.0 99.0 99.00
2019 01 08 03 50 999 99.0 99.0  0.99  5.88  4.49  34 1026.4 999.0   8.5 999.0 99.0 99.00
2019 01 08 04 50 999 99.0 99.0  0.95  5.56  4.30  36 1024.7 999.0   8.5 999.0 99.0 99.00
2019 01 08 05 50 999 99.0 99.0  1.00  5.56  4.34  32 1024.1 999.0   8.5 999.0 99.0 99.00
2019 01 08 06 50 999 99.0 99.0  1.06  4.00  4.30 130 1022.3 999.0   8.5 999.0 99.0 99.00
2019 01 08 07 50 999 99.0 99.0  1.19  4.17  4.38 117 1022.0 999.0   8.5 999.0 99.0 99.00
2019 01 08 08 50 999 99.0 99.0  1.16  4.55  4.47 128 1022.1 999.0   8.5 999.0 99.0 99.00
2019 01 08 09 50 999 99.0 99.0  1.09  4.55  4.62 114 1021.5 999.0   8.5 999.0 99.0 99.00
2019 01 08 10 50 999 99.0 99.0  1.05  6.67  4.85  63 1020.2 999.0   8.5 999.0 99.0 99.00
2019 01 08 11 50 999 99.0 99.0  0.95  5.00  4.68  95 1019.2 999.0   8.5 999.0 99.0 99.00
2019 01 08 12 50 999 99.0 99.0  0.89  4.55  4.67  91 1018.6 999.0   8.5 999.0 99.0 99.00
2019 01 08 13 50 999 99.0 99.0  0.83  4.76  4.74  81 1018.7 999.0   8.5 999.0 99.0 99.00
2019 01 08 14 50 999 99.0 99.0  0.82  8.33  4.72  90 1017.9 999.0   8.5 999.0 99.0 99.00
2019 01 08 15 50 999 99.0 99.0  0.79  4.55  4.43  99 1016.9 999.0   8.5 999.0 99.0 99.00
2019 01 08 16 50 999 99.0 99.0  0.80  8.33  4.22  85 1015.0 999.0   8.6 999.0 99.0 99.00
2019 01 08 17 50 999 99.0 99.0  0.85  5.56  4.32 126 1012.9 999.0   8.6 999.0 99.0 99.00
2019 01 08 18 50 999 99.0 99.0  1.06  5.56  4.51 141 1011.7 999.0   8.6 999.0 99.0 99.00
2019 01 08 19 50 999 99.0 99.0  1.23  6.25  4.92 142 1010.8 999.0   8.6 999.0 99.0 99.00
2019 01 08 20 50 999 99.0 99.0  1.21  6.25  4.71 140 1009.8 999.0   8.4 999.0 99.0 99.00
2019 01 08 21 50 999 99.0 99.0  1.41  6.67  4.87 125 1008.7 999.0   8.4 999.0 99.0 99.00
2019 01 08 22 50 999 99.0 99.0  1.40  6.67  4.75 143 1008.8 999.0   8.4 999.0 99.0 99.00
2019 01 08 23 50 999 99.0 99.0  1.36  6.25  4.70 153 1008.0 999.0   8.4 999.0 99.0 99.00
2019 01 09 00 50 999 99.0 99.0  1.42  6.67  5.01 146 1007.1 999.0   8.4 999.0 99.0 99.00
2019 01 09 01 50 999 99.0 99.0  1.43  6.67  5.15 146 1006.1 999.0   8.4 999.0 99.0 99.00
2019 01 09 02 50 999 99.0 99.0  1.35  6.67  4.94 137 1004.4 999.0   8.3 999.0 99.0 99.00
2019 01 09 03 50 999 99.0 99.0  1.47  6.67  5.08 153 1003.2 999.0   8.3 999.0 99.0 99.00
2019 01 09 04 50 999 99.0 99.0  1.52  7.14  4.88 144 1002.6 999.0   8.2 999.0 99.0 99.00
2019 01 09 05 50 999 99.0 99.0  1.45  6.25  4.81 155 1005.1 999.0   8.2 999.0 99.0 99.00
2019 01 09 06 50 999 99.0 99.0  1.51  7.14  4.81 153 1004.6 999.0   8.2 999.0 99.0 99.00
2019 01 09 07 50 999 99.0 99.0  1.47  6.67  4.77 155 1005.3 999.0   8.1 999.0 99.0 99.00
2019 01 09 08 50 999 99.0 99.0  1.55  7.69  4.78 156 1005.3 999.0   8.1 999.0 99.0 99.00
2019 01 09 09 50 999 99.0 99.0  1.57  7.14  4.52 159 1005.9 999.0   8.2 999.0 99.0 99.00
2019 01 09 10 50 999 99.0 99.0  1.57  5.00  4.56 292 1006.3 999.0   8.2 999.0 99.0 99.00
2019 01 09 11 50 999 99.0 99.0  1.43  7.14  4.64 169 1006.5 999.0   8.2 999.0 99.0 99.00
2019 01 09 12 50 999 99.0 99.0  1.33  7.69  4.62 162 1006.5 999.0   8.2 999.0 99.0 99.00
2019 01 09 13 50 999 99.0 99.0  1.45  4.55  4.45 329 1007.2 999.0   8.3 999.0 99.0 99.00
2019 01 09 14 50 999 99.0 99.0  1.34  5.00  4.49 326 1007.4 999.0   8.5 999.0 99.0 99.00
2019 01 09 15 50 999 99.0 99.0  1.37  5.00  4.44 329 1006.7 999.0   8.5 999.0 99.0 99.00
2019 01 09 16 50 999 99.0 99.0  1.32  5.00  4.38 323 1005.6 999.0   8.5 999.0 99.0 99.00
2019 01 09 17 50 999 99.0 99.0  1.35  5.00  4.39 331 1005.2 999.0   8.6 999.0 99.0 99.00
2019 01 09 18 50 999 99.0 99.0  1.35  4.55  4.41 330 1005.6 999.0   8.6 999.0 99.0 99.00
2019 01 09 19 50 999 99.0 99.0  1.26  4.55  4.19 334 1005.7 999.0   8.6 999.0 99.0 99.00
2019 01 09 20 50 999 99.0 99.0  1.33  4.76  4.24 340 1006.2 999.0   8.6 999.0 99.0 99.00
2019 01 09 21 50 999 99.0 99.0  1.25  5.00  4.29 339 1006.3 999.0   8.5 999.0 99.0 99.00
2019 01 09 22 50 999 99.0 99.0  1.34  5.00  4.29 338 1007.4 999.0   8.6 999.0 99.0 99.00
2019 01 09 23 50 999 99.0 99.0  1.34  5.26  4.37 330 1007.3 999.0   8.6 999.0 99.0 99.00
2019 01 10 00 50 999 99.0 99.0  1.52  5.26  4.50 333 1007.2 999.0   8.5 999.0 99.0 99.00
2019 01 10 01 50 999 99.0 99.0  1.71  5.26  4.73 339 1007.5 999.0   8.6 999.0 99.0 99.00
2019 01 10 02 50 999 99.0 99.0  1.96  5.88  4.99 341 1007.5 999.0   8.6 999.0 99.0 99.00
2019 01 10 03 50 999 99.0 99.0  2.10  6.25  5.18 344 1007.8 999.0   8.5 999.0 99.0 99.00
2019 01 10 04 50 999 99.0 99.0  1.94  5.88  4.96 337 1007.7 999.0   8.5 999.0 99.0 99.00
2019 01 10 05 50 999 99.0 99.0  1.98  5.56  4.83 333 1007.7 999.0   8.5 999.0 99.0 99.00
2019 01 10 06 50 999 99.0 99.0  1.95  5.88  4.76 331 1008.4 999.0   8.4 999.0 99.0 99.00
2019 01 10 07 50 999 99.0 99.0  1.99  5.56  4.80 335 1008.7 999.0   8.4 999.0 99.0 99.00
2019 01 10 08 50 999 99.0 99.0  2.05  5.88  4.79 336 1008.6 999.0   8.3 999.0 99.0 99.00
2019 01 10 09 50 999 99.0 99.0  2.02  5.56  4.74 329 1008.4 999.0   8.4 999.0 99.0 99.00
2019 01 10 10 50 999 99.0 99.0  2.02  5.56  4.80 332 1008.6 999.0   8.5 999.0 99.0 99.00
2019 01 10 11 50 999 99.0 99.0  1.90  5.88  4.78 338 1008.9 999.0   8.4 999.0 99.0 99.00
2019 01 10 12 50 999 99.0 99.0  2.05  5.88  4.92 335 1009.6 999.0   8.5 999.0 99.0 99.00
2019 01 10 13 50 999 99.0 99.0  1.92  5.88  4.91 340 1011.0 999.0   8.5 999.0 99.0 99.00
2019 01 10 14 50 999 99.0 99.0  1.81  5.88  4.80 339 1010.9 999.0   8.6 999.0 99.0 99.00
2019 01 10 15 50 999 99.0 99.0  2.01  6.25  4.83 343 1010.8 999.0   8.6 999.0 99.0 99.00
2019 01 10 16 50 999 99.0 99.0  1.82  5.88  4.69 338 1010.2 999.0   8.6 999.0 99.0 99.00
2019 01 10 17 50 999 99.0 99.0  1.91  5.88  4.81 338 1009.9 999.0   8.6 999.0 99.0 99.00
2019 01 10 18 50 999 99.0 99.0  1.85  5.88  4.78 336 1010.3 999.0   8.5 999.0 99.0 99.00
2019 01 10 19 50 999 99.0 99.0  1.80  5.88  4.60 334 1011.0 999.0   8.4 999.0 99.0 99.00
2019 01 10 20 50 999 99.0 99.0  1.84  5.88  4.73 331 1011.7 999.0   8.4 999.0 99.0 99.00
2019 01 10 21 50 999 99.0 99.0  2.00  5.88  4.84 336 1012.7 999.0   8.4 999.0 99.0 99.00
2019 01 10 22 50 999 99.0 99.0  2.03  6.25  4.96 341 1014.2 999.0   8.4 999.0 99.0 99.00
2019 01 10 23 50 999 99.0 99.0  1.94  5.88  4.86 339 1015.0 999.0   8.5 999.0 99.0 99.00
2019 01 11 00 50 999 99.0 99.0  1.87  5.56  4.93 330 1015.7 999.0   8.5 999.0 99.0 99.00
2019 01 11 01 50 999 99.0 99.0  1.89  5.56  4.87 337 1016.5 999.0   8.5 999.0 99.0 99.00
