#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2020 01 04 06 50 155  2.2  2.4  0.91  6.67  5.52 177 1005.7   9.2   9.5 999.0 99.0 99.00
2020 01 04 07 50 169  3.4  4.1  0.84  7.14  5.51 167 1005.6   9.4   9.5 999.0 99.0 99.00
2020 01 04 08 50 188  3.3  3.6  0.88  7.14  5.47 158 1005.2   9.6   9.5 999.0 99.0 99.00
2020 01 04 09 50 164  4.0  4.5  0.85  7.14  5.64 155 1003.4   9.7   9.5 999.0 99.0 99.00
2020 01 04 10 50 158  4.4  5.1  0.88  7.69  5.62 154 1003.0   9.9   9.4 999.0 99.0 99.00
2020 01 04 11 50 202  4.0  5.0  0.81  7.69  5.57 161 1003.9   9.7   9.3 999.0 99.0 99.00
2020 01 04 12 50 184  3.5  4.2  0.90  7.69  6.02 153 1003.7   9.3   9.2 999.0 99.0 99.00
2020 01 04 13 50 186  3.5  3.9  0.82  7.69  5.77 157 1003.8   9.1   9.2 999.0 99.0 99.00
2020 01 04 14 50 190  3.9  4.4  0.86  7.14  5.79 168 1003.2   9.4   9.2 999.0 99.0 99.00
2020 01 04 15 50 200  5.3  6.1  0.83  7.14  5.42 171 1003.2   9.4   9.3 999.0 99.0 99.00
2020 01 04 16 50 189  7.2  8.2  0.84  6.67  4.84 171 1001.3   9.6   9.3 999.0 99.0 99.00
2020 01 04 17 50 196  6.1  7.6  0.89  7.69  4.50 148  999.9   9.7   9.4 999.0 99.0 99.00
2020 01 04 18 50 205  4.6  5.7  0.96  7.14  4.82 167  999.2   9.6   9.4 999.0 99.0 99.00
2020 01 04 19 50 183  6.0  6.7  1.01  7.69  4.94 164  998.0   9.6   9.5 999.0 99.0 99.00
2020 01 04 20 50 285  3.9  5.3  1.06  7.69  4.91 160  998.8   9.0   9.4 999.0 99.0 99.00
2020 01 04 21 50 221  4.0  4.5  1.10  7.69  5.27 165  998.2   9.5   9.4 999.0 99.0 99.00
2020 01 04 22 50 217  3.5  3.9  1.12  7.69  5.47 158  998.0   9.2   9.3 999.0 99.0 99.00
2020 01 04 23 50 233  1.6  2.4  1.05  7.69  5.57 149  997.2   9.0   9.2 999.0 99.0 99.00
2020 01 05 00 50 315  4.9  6.9  1.10  7.69  5.81 173  997.8   9.4   9.1 999.0 99.0 99.00
2020 01 05 01 50 320  9.3 11.1 99.00 99.00 99.00 999  997.8   8.7   9.2 999.0 99.0 99.00
2020 01 05 02 50 305  8.1  9.6  1.05  7.69  4.48 165  998.1   8.8   9.3 999.0 99.0 99.00
2020 01 05 03 50 308 10.9 13.5  1.10  3.57  4.05 331  998.3   8.4   9.3 999.0 99.0 99.00
2020 01 05 04 50 305 12.6 15.5  1.31  4.00  4.23 337  998.6   7.9   9.4 999.0 99.0 99.00
2020 01 05 05 50 323 13.7 16.2  1.47  4.35  4.28 338  998.9   7.2   9.5 999.0 99.0 99.00
2020 01 05 06 50 311 14.2 16.9  1.63  5.00  4.42 348 1000.6   7.0   9.6 999.0 99.0 99.00
2020 01 05 07 50 309 14.3 17.1  1.72  5.56  4.47 343 1001.5   7.0   9.8 999.0 99.0 99.00
2020 01 05 08 50 303 15.1 18.1  1.85  5.56  4.69 343 1003.0   6.8   9.8 999.0 99.0 99.00
2020 01 05 09 50 300 14.8 18.8  2.26  5.88  4.98 346 1004.3   6.4   9.9 999.0 99.0 99.00
2020 01 05 10 50 298 15.0 17.5  2.11  6.25  4.94 339 1005.5   6.5   9.9 999.0 99.0 99.00
2020 01 05 11 50 300 15.3 19.6  2.13  5.88  4.82 346 1006.6   6.2   9.9 999.0 99.0 99.00
2020 01 05 12 50 300 17.9 21.9  2.39  5.88  5.03 347 1008.4   5.5  10.0 999.0 99.0 99.00
2020 01 05 13 50 306 17.4 21.1  2.39  6.25  5.09 335 1010.2   4.7  10.0 999.0 99.0 99.00
2020 01 05 14 50 304 13.6 17.3  2.46  6.25  5.13 348 1011.6   4.7  10.1 999.0 99.0 99.00
2020 01 05 15 50 304 13.5 16.3  2.08  6.25  4.84 338 1011.8   4.8  10.1 999.0 99.0 99.00
2020 01 05 16 50 304 13.4 16.9  1.97  5.88  4.78 352 1011.5   4.9  10.1 999.0 99.0 99.00
2020 01 05 17 50 300 12.8 15.7  1.84  5.56  4.78 343 1011.8   4.9  10.1 999.0 99.0 99.00
2020 01 05 18 50 295 10.3 12.3  1.75  5.88  4.65 344 1012.0   5.4  10.0 999.0 99.0 99.00
2020 01 05 19 50 289 10.1 12.3  1.47  5.56  4.56 346 1013.3   5.6  10.0 999.0 99.0 99.00
2020 01 05 20 50 286 11.8 14.2  1.40  5.56  4.31 348 1013.5   5.4  10.0 999.0 99.0 99.00
2020 01 05 21 50 286 11.5 14.1  1.51  5.56  4.32 344 1014.3   5.2  10.0 999.0 99.0 99.00
2020 01 05 22 50 300 10.7 12.8  1.44  5.00  4.22 330 1014.9   4.9   9.8 999.0 99.0 99.00
2020 01 05 23 50 298 10.2 12.7  1.30  5.00  4.10 338 1015.2   4.9   9.7 999.0 99.0 99.00
2020 01 06 00 50 304 10.0 12.3  1.27  4.76  4.11 337 1015.1   4.8   9.6 999.0 99.0 99.00
2020 01 06 01 50 306  8.2  9.8  1.14  5.00  3.97 339 1015.4   4.6   9.6 999.0 99.0 99.00
2020 01 06 02 50 294  7.5  8.9  0.94  4.55  3.95 345 1015.1   4.4   9.6 999.0 99.0 99.00
2020 01 06 03 50 297  5.9  7.2  0.85  4.35  3.93 335 1014.2   4.2   9.6 999.0 99.0 99.00
2020 01 06 04 50 292  5.2  6.4  0.70  4.00  3.79 344 1013.8   4.2   9.5 999.0 99.0 99.00
2020 01 06 05 50 274  4.5  6.3  0.54  3.85  4.00 340 1014.1   4.1   9.5 999.0 99.0 99.00
2020 01 06 06 50 278  3.6  5.1  0.50  9.09  4.12 161 1014.2   4.0   9.6 999.0 99.0 99.00
2020 01 06 07 50 256  1.2  2.4  0.44  8.33  4.40 141 1013.6   4.0   9.8 999.0 99.0 99.00
2020 01 06 08 50 202  0.8  1.3  0.45  8.33  4.71 161 1013.1   4.1   9.9 999.0 99.0 99.00
2020 01 06 09 50 170  2.7  3.8  0.44  8.33  4.66 138 1012.7   4.6   9.7 999.0 99.0 99.00
2020 01 06 10 50 183  4.2  5.4  0.39 12.12  5.08 115 1012.7   5.6   9.7 999.0 99.0 99.00
2020 01 06 11 50 222  5.0  5.9  0.38 11.43  5.61 133 1013.1   6.3   9.8 999.0 99.0 99.00
2020 01 06 12 50 243  6.4  7.6  0.40 10.81  4.66 101 1013.5   7.2   9.8 999.0 99.0 99.00
2020 01 06 13 50 264  7.5  8.9  0.46  8.33  3.68 114 1014.5   7.5   9.9 999.0 99.0 99.00
2020 01 06 14 50 270  6.5  7.9  0.57  2.94  3.49 259 1015.3   6.8   9.9 999.0 99.0 99.00
2020 01 06 15 50 268  4.8  5.8  0.54  8.33  3.79 154 1015.0   7.2   9.9 999.0 99.0 99.00
2020 01 06 16 50 252  5.2  6.1  0.49  7.69  3.99 125 1014.4   7.7   9.9 999.0 99.0 99.00
2020 01 06 17 50 250  3.8  4.4  0.50  7.69  4.21 156 1013.6   8.3  10.0 999.0 99.0 99.00
2020 01 06 18 50 266  2.8  3.5  0.57  7.14  4.52 189 1013.4   9.0  10.1 999.0 99.0 99.00
2020 01 06 19 50 284  5.4  6.9  0.61  4.76  4.63 199 1013.8   9.6  10.1 999.0 99.0 99.00
2020 01 06 20 50 279  4.6  5.4  0.58  9.09  4.42  84 1014.3   9.7  10.1 999.0 99.0 99.00
2020 01 06 21 50 261  2.3  2.7  0.64  9.09  4.24  96 1015.2   9.1  10.1 999.0 99.0 99.00
2020 01 06 22 50 241  3.6  4.5  0.60  9.09  4.44 110 1015.7   9.2  10.0 999.0 99.0 99.00
2020 01 06 23 50 238  4.9  5.5  0.55  9.09  4.20 109 1016.2   9.3  10.0 999.0 99.0 99.00
2020 01 07 00 50 236  5.9  7.1  0.58 10.00  4.30 113 1016.7   9.1  10.0 999.0 99.0 99.00
2020 01 07 01 50 254  5.5  6.4  0.58  9.09  4.01  83 1016.9   8.8  10.0 999.0 99.0 99.00
2020 01 07 02 50 245  5.0  5.6  0.60 10.00  4.01 109 1016.9   8.3  10.0 999.0 99.0 99.00
2020 01 07 03 50 255  4.8  5.6  0.58  9.09  4.16  92 1017.3   8.2   9.9 999.0 99.0 99.00
2020 01 07 04 50 279  5.8  6.9  0.60  9.09  4.22  97 1017.4   8.4   9.9 999.0 99.0 99.00
2020 01 07 05 50 271  5.7  6.6  0.63  9.09  4.07  63 1017.5   8.0   9.7 999.0 99.0 99.00
2020 01 07 06 50 268  5.2  6.3  0.60 10.00  4.17  67 1017.6   7.5   9.7 999.0 99.0 99.00
2020 01 07 07 50 290  4.7  5.7  0.60  9.09  4.00  59 1017.6   7.3   9.8 999.0 99.0 99.00
2020 01 07 08 50 301  4.3  5.3  0.56 10.00  4.23  70 1017.2   7.0   9.8 999.0 99.0 99.00
2020 01 07 09 50 307  3.2  3.9  0.58  9.09  4.70  69 1017.1   6.9   9.8 999.0 99.0 99.00
2020 01 07 10 50 336  3.6  4.2  0.50 10.81  4.69  66 1016.7   6.9   9.8 999.0 99.0 99.00
2020 01 07 11 50 359  3.1  3.7  0.52 10.00  5.57  72 1016.7   7.0   9.6 999.0 99.0 99.00
2020 01 07 12 50  36  2.4  3.0  0.53 10.81  5.93  84 1016.7   7.3   9.7 999.0 99.0 99.00
2020 01 07 13 50  89  4.1  5.3  0.48 10.81  5.49  95 1016.1   7.7   9.7 999.0 99.0 99.00
2020 01 07 14 50 124  4.3  5.1  0.51 10.00  6.17  94 1016.3   8.0   9.8 999.0 99.0 99.00
2020 01 07 15 50 103  4.0  4.6  0.48 10.00  5.65  72 1015.4   8.3   9.9 999.0 99.0 99.00
2020 01 07 16 50  97  4.1  4.7  0.48 12.12  5.42 120 1013.5   8.7  10.0 999.0 99.0 99.00
2020 01 07 17 50  78  4.0  4.5  0.54 10.81  5.13 104 1011.5   8.7  10.0 999.0 99.0 99.00
2020 01 07 18 50  87  5.7  6.9  0.63 11.43  5.25 109 1009.6   8.8   9.9 999.0 99.0 99.00
2020 01 07 19 50  90  7.6  8.9  0.69 10.00  4.28  94 1007.5   8.9   9.9 999.0 99.0 99.00
2020 01 07 20 50 103  7.0  8.7  0.73 11.43  3.91  95 1006.6   9.2   9.8 999.0 99.0 99.00
2020 01 07 21 50 135  5.2  7.7  0.87  3.33  3.93 108 1006.5   8.8   9.8 999.0 99.0 99.00
2020 01 07 22 50 305  2.8  3.6  0.83  4.00  4.27 113 1006.0   8.0   9.7 999.0 99.0 99.00
2020 01 07 23 50 330  8.7 10.5  0.87 10.81  4.74 116 1004.5   7.3   9.7 999.0 99.0 99.00
2020 01 08 00 50 325 10.9 12.2  1.06  4.76  3.97 113 1005.7   6.4   9.8 999.0 99.0 99.00
2020 01 08 01 50 305 13.5 16.1  1.21 10.81  4.18 116 1007.5   5.1   9.7 999.0 99.0 99.00
2020 01 08 02 50 303 14.1 16.5  1.52  4.55  4.00   1 1009.2   4.1   9.8 999.0 99.0 99.00
2020 01 08 03 50 300 12.9 15.7  1.86  5.26  4.51 337 1011.1   3.8   9.9 999.0 99.0 99.00
2020 01 08 04 50 297 11.3 14.1  1.72  5.56  4.58 339 1011.6   3.6   9.9 999.0 99.0 99.00
2020 01 08 05 50 285  9.7 11.4  1.54  5.00  4.50 355 1012.5   3.4   9.9 999.0 99.0 99.00
2020 01 08 06 50 275  9.2 10.9  1.35  5.26  4.43   2 1013.1   3.0   9.8 999.0 99.0 99.00
2020 01 08 07 50 272  9.4 11.2  1.27  5.00  4.21   5 1013.5   3.4   9.8 999.0 99.0 99.00
2020 01 08 08 50 253  9.3 11.4  1.24  4.76  4.30   6 1013.4   4.0   9.8 999.0 99.0 99.00
2020 01 08 09 50 251 10.6 12.6  1.33  4.17  4.23 279 1013.5   4.8   9.8 999.0 99.0 99.00
2020 01 08 10 50 246 10.8 13.2  1.22  3.70  4.06 264 1013.8   5.2   9.8 999.0 99.0 99.00
2020 01 08 11 50 250 10.5 13.1  1.22  4.55  4.12 237 1014.1   5.8   9.8 999.0 99.0 99.00
2020 01 08 12 50 259 10.3 12.9  1.16  5.00  4.12 215 1014.3   5.6   9.8 999.0 99.0 99.00
2020 01 08 13 50 243 10.1 13.0  1.16  5.26  4.26 223 1014.1   5.8   9.8 999.0 99.0 99.00
2020 01 08 14 50 234 11.0 13.3  1.25  5.00  4.21 211 1014.0   6.6   9.8 999.0 99.0 99.00
2020 01 08 15 50 240 11.5 14.1  1.31  5.00  4.30 223 1014.0   7.0   9.8 999.0 99.0 99.00
2020 01 08 16 50 274 12.8 15.2  1.36  5.00  4.42 220 1013.5   7.4   9.8 999.0 99.0 99.00
2020 01 08 17 50 280 13.2 16.1  1.46  5.26  4.27 205 1013.6   7.4   9.8 999.0 99.0 99.00
2020 01 08 18 50 284 14.0 16.8  1.92  5.00  4.73 289 1014.1   7.3   9.8 999.0 99.0 99.00
2020 01 08 19 50 285 12.3 15.0  2.01  5.26  4.90 291 1015.8   7.3   9.8 999.0 99.0 99.00
2020 01 08 20 50 287 14.4 16.9  1.94  5.26  4.91 314 1017.0   7.3   9.9 999.0 99.0 99.00
2020 01 08 21 50 295 12.0 14.9  2.08  5.26  4.99 317 1019.1   6.8   9.9 999.0 99.0 99.00
2020 01 08 22 50 294 11.6 13.6  1.91  5.56  4.88 329 1020.9   6.3   9.9 999.0 99.0 99.00
2020 01 08 23 50 299 10.4 12.3  1.76  5.88  4.83 340 1022.7   5.8   9.9 999.0 99.0 99.00
2020 01 09 00 50 307 13.3 16.2  1.59  5.88  4.54 337 1023.6   4.9   9.8 999.0 99.0 99.00
2020 01 09 01 50 302 13.8 17.0  1.74  5.88  4.72 341 1024.7   4.3   9.8 999.0 99.0 99.00
2020 01 09 02 50 304 12.5 15.4  1.80  5.88  4.65 338 1026.1   3.8   9.8 999.0 99.0 99.00
2020 01 09 03 50 303 12.8 15.6  1.66  5.56  4.54 341 1027.2   3.1   9.8 999.0 99.0 99.00
2020 01 09 04 50 308 12.7 16.1  1.71  5.56  4.63 339 1028.2   2.9   9.7 999.0 99.0 99.00
2020 01 09 05 50 306 11.2 14.2  1.46  5.26  4.48 330 1029.0   2.3   9.7 999.0 99.0 99.00
2020 01 09 06 50 309 11.5 14.1  1.34  5.26  4.29 336 1030.4   2.0   9.7 999.0 99.0 99.00
2020 01 09 07 50 310 10.0 13.1  1.46  5.26  4.56 341 1031.5   1.8   9.8 999.0 99.0 99.00
2020 01 09 08 50 323  9.8 12.4  1.42  5.26  4.59 348 1032.5   1.4   9.8 999.0 99.0 99.00
2020 01 09 09 50 322 10.1 12.5  1.37  5.26  4.50 346 1033.1   1.2   9.9 999.0 99.0 99.00
2020 01 09 10 50 324  9.8 11.9  1.33  5.26  4.53 348 1034.0   0.9   9.9 999.0 99.0 99.00
2020 01 09 11 50 331  9.3 10.9  1.23  5.26  4.30 346 1035.3   0.8   9.9 999.0 99.0 99.00
2020 01 09 12 50 338  8.9 11.0  1.25  5.00  4.36   2 1036.2   0.5   9.9 999.0 99.0 99.00
2020 01 09 13 50 339  8.8 10.8  1.19  5.00  4.23 348 1037.3   0.0   9.9 999.0 99.0 99.00
2020 01 09 14 50 346  7.5 10.4  1.18  5.00  4.12   4 1038.2  -0.4   9.9 999.0 99.0 99.00
2020 01 09 15 50 358  6.4  7.7  1.15  5.00  4.25 353 1038.8  -0.4   9.9 999.0 99.0 99.00
2020 01 09 16 50 358  5.7  7.8  1.06  4.76  4.14 357 1038.4  -0.3   9.9 999.0 99.0 99.00
2020 01 09 17 50  14  5.1  6.7  1.01  4.55  4.17   9 1037.4  -0.1   9.9 999.0 99.0 99.00
2020 01 09 18 50  26  3.5  5.0  0.90  5.56  4.27  32 1038.1   0.2   9.9 999.0 99.0 99.00
2020 01 09 19 50  28  3.8  5.3  0.82  5.56  4.26  31 1038.0   0.5   9.9 999.0 99.0 99.00
2020 01 09 20 50  56  2.9  4.3  0.79  5.00  4.37  35 1038.1   0.7   9.9 999.0 99.0 99.00
2020 01 09 21 50  81  1.7  3.2  0.76  5.56  4.41  35 1038.4   1.1   9.9 999.0 99.0 99.00
2020 01 09 22 50  86  3.1  4.1  0.66  4.76  4.45  18 1038.3   1.7   9.8 999.0 99.0 99.00
2020 01 09 23 50 109  3.7  5.0  0.63  5.26  4.38  21 1038.0   2.5   9.8 999.0 99.0 99.00
2020 01 10 00 50 123  5.3  6.3  0.63  5.00  4.44  11 1037.6   3.2   9.8 999.0 99.0 99.00
2020 01 10 01 50 147  4.6  5.7  0.57  4.76  4.22  20 1038.1   3.9   9.8 999.0 99.0 99.00
2020 01 10 02 50 158  4.5  5.7  0.54  5.00  4.02  20 1038.1   4.9   9.7 999.0 99.0 99.00
2020 01 10 03 50 169  6.1  7.6  0.56  4.76  3.80  15 1037.4   5.4   9.7 999.0 99.0 99.00
2020 01 10 04 50 174  5.9  7.4  0.55  2.74  3.57 149 1037.0   6.1   9.7 999.0 99.0 99.00
2020 01 10 05 50 168  6.8  8.0  0.60  3.03  3.48 150 1035.7   6.6   9.7 999.0 99.0 99.00
2020 01 10 06 50 166  7.2  8.3  0.60  3.13  3.45 157 1035.0   7.4   9.8 999.0 99.0 99.00
2020 01 10 07 50 167  5.8  6.9  0.70  3.33  3.50 162 1035.0   8.0   9.8 999.0 99.0 99.00
2020 01 10 08 50 160  5.2  6.1  0.66  3.45  3.57 147 1034.1   8.3   9.8 999.0 99.0 99.00
2020 01 10 09 50 145  4.6  5.3  0.64  3.57  3.68 130 1033.2   8.7   9.7 999.0 99.0 99.00
2020 01 10 10 50 151  5.5  6.7  0.63  3.45  3.78 131 1033.1   9.2   9.7 999.0 99.0 99.00
2020 01 10 11 50 153  5.7  6.5  0.63  3.70  3.73 127 1033.4   9.7   9.8 999.0 99.0 99.00
