#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 04 21 06 50  46  5.3  7.6  0.98  8.33  4.72  73 1014.0  11.5  11.1  11.5 99.0 99.00
2017 04 21 07 50  86  5.9  7.3  0.94  9.09  4.84  71 1013.3  11.3  11.1  11.3 99.0 99.00
2017 04 21 08 50  83  4.6  5.3  1.00  9.09  5.08  68 1013.0  11.7  11.2  11.7 99.0 99.00
2017 04 21 09 50 103  5.2  6.1  0.90 10.81  5.02  79 1012.5  11.5  11.1  11.5 99.0 99.00
2017 04 21 10 50 120  4.9  5.8  0.94  9.09  5.17  74 1012.4  11.6  11.1  11.6 99.0 99.00
2017 04 21 11 50 167  2.9  3.6  1.00  9.09  5.75  82 1013.0  12.3  11.0  12.3 99.0 99.00
2017 04 21 12 50 263  2.2  2.9  0.94  9.09  5.43  96 1013.3  12.7  11.2  12.7 99.0 99.00
2017 04 21 13 50 345  4.8  5.7  0.86 10.00  5.61  75 1013.3  11.9  11.5  11.9 99.0 99.00
2017 04 21 14 50  13  3.5  4.4  0.89 10.00  5.65  88 1013.1  11.6  11.5  11.6 99.0 99.00
2017 04 21 15 50   4  1.6  2.1  0.92 10.00  6.06  88 1012.8  11.4  11.8  11.4 99.0 99.00
2017 04 21 16 50 359  2.2  2.7  0.92 10.00  5.74  79 1012.7  11.5  12.5  11.5 99.0 99.00
2017 04 21 17 50  17  4.1  5.1  1.03 10.00  6.23  89 1012.8  11.2  12.1  11.2 99.0 99.00
2017 04 21 18 50  31  4.6  5.2  0.96 10.81  5.83  80 1012.1  10.9  12.0  10.9 99.0 99.00
2017 04 21 19 50  27  6.4  7.4  0.97 10.00  5.59 102 1011.6  10.9  11.8  10.9 99.0 99.00
2017 04 21 20 50  26  7.7  9.4  1.04 10.00  5.21  84 1011.3  10.7  11.6  10.7 99.0 99.00
2017 04 21 21 50  45  7.2  8.1  1.04 10.81  4.80  95 1011.2  10.7  11.6  10.7 99.0 99.00
2017 04 21 22 50  73  5.5  6.4  1.11  9.09  5.11  78 1011.1  10.8  11.5  10.8 99.0 99.00
2017 04 21 23 50  93  4.2  5.1  1.11  9.09  5.33  84 1012.1  10.9  11.5  10.9 99.0 99.00
2017 04 22 00 50 101  4.6  5.5  1.07  9.09  5.29  77 1012.4  10.8  11.4  10.8 99.0 99.00
2017 04 22 01 50  75  4.1  4.8  1.10 10.81  5.56  81 1012.4  11.0  11.4  11.0 99.0 99.00
2017 04 22 02 50  77  3.8  4.5  1.17 10.81  5.69 102 1012.0  11.3  11.3  11.3 99.0 99.00
2017 04 22 03 50 353  3.2  3.8  1.15 10.00  5.99  69 1012.9  11.3  11.3  11.2 99.0 99.00
2017 04 22 04 50  15  7.3  8.3  1.13 10.00  6.06  84 1012.3  10.8  11.3  10.8 99.0 99.00
2017 04 22 05 50  25  8.9 10.5  1.26 10.00  5.47  87 1011.1  10.6  11.3  10.6 99.0 99.00
2017 04 22 06 50  33  7.1  8.4  1.20 10.00  4.91  87 1010.4  11.0  11.4  11.0 99.0 99.00
2017 04 22 07 50  24  6.4  7.7  1.22 10.81  4.96  84 1011.1  11.0  11.5  11.0 99.0 99.00
2017 04 22 08 50  54  4.5  5.5  1.29 10.00  5.45  69 1010.5  11.6  11.5  11.6 99.0 99.00
2017 04 22 09 50  10  4.6  6.2  1.24 10.00  5.82  82 1011.9  11.4  11.5  11.3 99.0 99.00
2017 04 22 10 50  20  6.4  7.5  1.24 10.81  5.79  89 1012.0  10.9  11.5  10.9 99.0 99.00
2017 04 22 11 50  16  6.8  8.3  1.25 10.81  5.71  91 1012.4  10.9  11.5  10.9 99.0 99.00
2017 04 22 12 50  37  7.5  8.9  1.35 11.43  5.54  73 1012.2  10.9  11.4  10.9 99.0 99.00
2017 04 22 13 50  29  6.0  7.3  1.42  8.33  5.34  78 1012.8  11.0  11.4  10.7 99.0 99.00
2017 04 22 14 50  20  6.3  7.6  1.39 11.43  5.29  96 1013.1  11.0  11.5  10.6 99.0 99.00
2017 04 22 15 50  20  6.8  8.1  1.40 11.43  5.27  79 1013.2  10.7  11.5  10.5 99.0 99.00
2017 04 22 16 50  20  7.7  8.8  1.43 10.81  5.43  85 1013.3  10.5  11.5  10.2 99.0 99.00
2017 04 22 17 50  25  7.7  9.0  1.43 11.43  5.33 104 1013.0  10.3  11.5  10.2 99.0 99.00
2017 04 22 18 50  18  7.5  8.7  1.48 10.81  5.49 102 1013.7  10.3  11.4  10.1 99.0 99.00
2017 04 22 19 50  16  7.2  8.6  1.58 10.00  5.44 108 1013.4  10.5  11.4  10.1 99.0 99.00
2017 04 22 20 50  16  8.2  9.7  1.49 10.81  5.44  80 1013.6  10.5  11.4   9.7 99.0 99.00
2017 04 22 21 50  26  7.5  9.0  1.45 10.81  5.56  68 1013.9  10.6  11.3   9.4 99.0 99.00
2017 04 22 22 50  15  6.8  8.0  1.41 12.12  5.71  90 1014.4  10.6  11.3   9.6 99.0 99.00
2017 04 22 23 50  15  5.8  6.8  1.44 12.90  5.88  95 1015.4  10.6  11.3   9.6 99.0 99.00
2017 04 23 00 50  33  6.4  7.6  1.38 11.43  5.78  87 1014.9  10.4  11.3   9.6 99.0 99.00
2017 04 23 01 50  28  6.5  7.6  1.36 12.12  5.69  80 1015.0  10.5  11.3   9.7 99.0 99.00
2017 04 23 02 50  28  4.9  5.5  1.38 11.43  5.97  85 1015.8  10.5  11.3   9.7 99.0 99.00
2017 04 23 03 50  32  4.1  5.3  1.31 12.12  6.02  73 1016.4  10.6  11.3   9.7 99.0 99.00
2017 04 23 04 50   5  4.2  5.1  1.34 10.81  6.33  90 1016.7  10.7  11.3   9.8 99.0 99.00
2017 04 23 05 50 353  4.4  5.1  1.37 11.43  6.18 106 1016.6  10.7  11.2  10.0 99.0 99.00
2017 04 23 06 50 355  4.9  6.3  1.31 10.81  6.23  89 1016.1  10.8  11.2  10.3 99.0 99.00
2017 04 23 07 50 345  6.3  8.1  1.39 10.81  6.42  84 1016.6  11.0  11.2  10.2 99.0 99.00
2017 04 23 08 50   1  8.2 10.1  1.32 12.12  5.73 106 1016.4  10.8  11.2   7.1 99.0 99.00
2017 04 23 09 50   8  7.8  9.3  1.38 11.43  5.49 103 1017.1  10.6  11.2   7.0 99.0 99.00
2017 04 23 10 50  17  8.4 10.1  1.42 11.43  5.42 111 1017.6  10.7  11.1   7.5 99.0 99.00
2017 04 23 11 50  29  8.1  9.5  1.50 12.12  5.28  85 1018.8  10.7  11.1   7.5 99.0 99.00
2017 04 23 12 50  33  8.2 10.0  1.37 10.00  4.95  68 1019.3  10.7  11.1   7.3 99.0 99.00
2017 04 23 13 50  32  8.3  9.5  1.55 10.81  5.38  81 1019.8  10.6  11.1   7.2 99.0 99.00
2017 04 23 14 50  37  8.1  9.2  1.47  9.09  5.12  81 1020.2  10.5  11.1   7.3 99.0 99.00
2017 04 23 15 50  39  8.1  9.2  1.49 12.12  5.03  74 1020.4  10.3  11.0   7.3 99.0 99.00
2017 04 23 16 50  43  6.9  8.0  1.51 11.43  5.33  87 1020.2  10.2  11.0   7.6 99.0 99.00
2017 04 23 17 50  37  5.8  6.8  1.38 11.43  5.22  79 1020.8  10.1  11.1   8.3 99.0 99.00
2017 04 23 18 50  47  6.0  6.8  1.23 10.81  5.35  98 1020.5  10.2  11.3   8.2 99.0 99.00
2017 04 23 19 50  58  5.5  6.8  1.30 11.43  5.40  95 1019.9  10.2  11.3   7.8 99.0 99.00
2017 04 23 20 50  69  6.9  8.4  1.30 11.43  5.48 102 1019.3  10.3  11.2   7.3 99.0 99.00
2017 04 23 21 50  52  6.2  7.2  1.34 11.43  5.60  86 1019.7  10.2  11.2   7.2 99.0 99.00
2017 04 23 22 50  61  4.8  6.1  1.31 11.43  5.59 100 1019.8  10.3  11.3   7.3 99.0 99.00
2017 04 23 23 50  55  5.8  6.8  1.33 10.00  5.79  82 1019.6  10.4  11.2   7.3 99.0 99.00
2017 04 24 00 50  52  5.6  6.4  1.35 11.43  5.72  81 1020.2  10.4  11.1   7.8 99.0 99.00
2017 04 24 01 50  64  5.1  6.2  1.28 10.81  5.88  90 1020.8  10.5  11.1   8.1 99.0 99.00
2017 04 24 02 50  61  5.4  6.5  1.28 10.81  6.31 102 1020.6  10.5  11.1   8.7 99.0 99.00
2017 04 24 03 50  60  5.9  7.1  1.28 11.43  5.99 101 1019.9  10.6  11.2   9.0 99.0 99.00
2017 04 24 04 50  55  6.1  7.6  1.39 11.43  5.82  87 1019.4  10.7  11.2   9.0 99.0 99.00
2017 04 24 05 50  42  6.3  7.8  1.38  8.33  6.00  96 1018.9  10.8  11.1   8.2 99.0 99.00
2017 04 24 06 50  38  7.4  8.5  1.31 10.81  5.59  86 1018.4  10.5  11.1   8.6 99.0 99.00
2017 04 24 07 50  50  8.2  9.6  1.35  7.69  5.35 104 1017.9  10.6  11.1   8.6 99.0 99.00
2017 04 24 08 50  41  8.2 10.3  1.49 10.81  5.42  81 1017.8  10.7  11.1   8.9 99.0 99.00
2017 04 24 09 50  46  8.2  9.8  1.40  7.14  5.04 117 1017.7  10.9  11.0   9.2 99.0 99.00
2017 04 24 10 50  39  9.0 10.6  1.32 11.43  4.98  75 1017.5  10.9  11.0   9.5 99.0 99.00
2017 04 24 11 50  47  8.4  9.9  1.44 10.81  5.12  81 1018.2  11.3  10.9   9.8 99.0 99.00
2017 04 24 12 50  51  8.8 10.6  1.43 11.43  4.87 106 1018.2  11.5  10.9   9.5 99.0 99.00
2017 04 24 13 50  41  9.3 10.8  1.37 11.43  4.82  59 1018.2  11.5  10.9   9.8 99.0 99.00
2017 04 24 14 50  41  9.3 10.8  1.54  6.25  5.07 104 1018.5  11.4  11.0  10.2 99.0 99.00
2017 04 24 15 50  46  8.6 10.3  1.50 11.43  4.89  75 1018.5  11.3  10.9  10.3 99.0 99.00
2017 04 24 16 50  38 10.3 12.2  1.56  5.56  4.90  93 1017.7  11.2  11.0  10.5 99.0 99.00
2017 04 24 17 50  36 10.0 11.8  1.62  5.88  4.88 108 1017.4  11.1  10.9  10.3 99.0 99.00
2017 04 24 18 50  39 10.7 12.9  1.65  4.76  4.67  63 1016.7  11.0  10.7  10.5 99.0 99.00
2017 04 24 19 50  41 10.5 12.2  1.81  5.00  4.95  58 1016.0  11.1  10.7  10.8 99.0 99.00
2017 04 24 20 50  41 11.7 13.8  1.90  5.56  4.93  75 1015.2  11.4  10.7  10.9 99.0 99.00
2017 04 24 21 50  34 11.1 12.8  1.92  5.26  5.10  56 1015.3  11.3  10.7  11.0 99.0 99.00
2017 04 24 22 50  39 10.4 12.3  2.11  5.56  5.15  64 1015.4  11.3  10.7  10.7 99.0 99.00
2017 04 24 23 50  42 10.5 13.7  2.07  5.88  5.14  54 1015.5  11.5  10.6  10.7 99.0 99.00
2017 04 25 00 50  45 11.6 14.2  2.08  6.67  5.30  80 1015.3  11.7  10.7  11.1 99.0 99.00
2017 04 25 01 50  47 11.7 13.8  2.19  7.14  5.42  95 1015.3  11.9  10.7  11.7 99.0 99.00
2017 04 25 02 50  47 10.8 12.8  2.30  5.88  5.45  70 1014.7  11.4  10.6  11.4 99.0 99.00
2017 04 25 03 50  50 10.5 12.3  2.18  7.69  5.39  89 1014.3  11.4  10.6  11.4 99.0 99.00
2017 04 25 04 50  63  8.7 10.9  2.14  6.67  5.43  81 1014.3  11.4  10.6  11.4 99.0 99.00
2017 04 25 05 50  54  7.7  9.0  1.96  6.67  5.39  86 1013.3  11.5  10.6  11.5 99.0 99.00
2017 04 25 06 50  52  8.5 10.8  1.95  7.14  5.38  93 1012.3  11.4  10.7  11.4 99.0 99.00
2017 04 25 07 50  49  8.9 10.5  1.76  6.25  5.12  83 1011.6  11.4  10.7  11.4 99.0 99.00
