#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 01 02 08 50 999 99.0 99.0  0.83 11.43  3.90 999 1021.3   2.9   7.5  -6.1 99.0 99.00
2009 01 02 09 50 999 99.0 99.0  0.98  3.85  3.69 999 1020.2   3.0   7.4  -2.1 99.0 99.00
2009 01 02 10 50 999 99.0 99.0  1.06  4.17  3.76 999 1019.2   3.5   7.5  -3.5 99.0 99.00
2009 01 02 11 50 999 99.0 99.0  1.44  4.76  4.05 999 1018.5   4.4   7.6  -4.2 99.0 99.00
2009 01 02 12 50 999 99.0 99.0  1.64  5.26  4.19 999 1017.9   4.5   7.6  -6.5 99.0 99.00
2009 01 02 13 50 999 99.0 99.0  1.94  5.56  4.35 999 1017.4   4.9   7.7  -5.6 99.0 99.00
2009 01 02 14 50 999 99.0 99.0  2.03  5.56  4.58 999 1016.0   5.2   7.8  -5.6 99.0 99.00
2009 01 02 15 50 999 99.0 99.0  2.14  5.88  4.60 999 1015.1   5.3   7.8  -3.5 99.0 99.00
2009 01 02 16 50 999 99.0 99.0  2.16  6.25  4.75 999 1014.0   5.0   8.0  -3.0 99.0 99.00
2009 01 02 17 50 999 99.0 99.0  2.04  5.88  4.63 999 1013.0   3.3   8.1   3.1 99.0 99.00
2009 01 02 18 50 999 99.0 99.0  1.86  5.88  4.56 999 1012.7   2.8   8.1   2.7 99.0 99.00
2009 01 02 19 50 999 99.0 99.0  1.66  5.88  4.42 999 1011.7   3.2   8.2   3.1 99.0 99.00
2009 01 02 20 50 999 99.0 99.0  1.41  6.25  4.33 999 1011.2   3.9   8.2   3.4 99.0 99.00
2009 01 02 21 50 999 99.0 99.0  1.38  5.88  4.17 999 1011.2   4.1   8.2   4.0 99.0 99.00
2009 01 02 22 50 999 99.0 99.0  1.29  6.25  4.25 999 1010.5   4.5   8.2   4.4 99.0 99.00
2009 01 02 23 50 999 99.0 99.0  1.19  5.88  3.90 999 1010.5   5.0   8.1   4.9 99.0 99.00
2009 01 03 00 50 999 99.0 99.0  1.18  5.26  3.88 999 1010.3   5.4   8.2   5.3 99.0 99.00
2009 01 03 01 50 999 99.0 99.0  1.24  5.56  3.90 999 1010.0   5.7   8.3   5.5 99.0 99.00
2009 01 03 02 50 999 99.0 99.0  1.33  5.00  4.00 999 1009.9   6.0   8.1   5.2 99.0 99.00
2009 01 03 03 50 999 99.0 99.0  1.35  6.67  4.08 999 1010.3   5.9   8.1   5.0 99.0 99.00
2009 01 03 04 50 999 99.0 99.0  1.41  6.67  4.06 999 1010.2   6.0   8.2   4.7 99.0 99.00
2009 01 03 05 50 999 99.0 99.0  1.44  6.25  4.22 999 1010.6   7.0   8.2   3.9 99.0 99.00
2009 01 03 06 50 999 99.0 99.0  1.45  6.67  4.19 999 1011.9   7.5   8.2   1.9 99.0 99.00
2009 01 03 07 50 999 99.0 99.0  1.31  7.14  4.06 999 1012.9   7.4   8.1   0.7 99.0 99.00
2009 01 03 08 50 999 99.0 99.0  1.16  7.14  3.91 999 1013.8   6.6   7.9  -1.4 99.0 99.00
2009 01 03 09 50 999 99.0 99.0  1.13  3.57  3.68 999 1014.7   5.8   7.9  -3.8 99.0 99.00
2009 01 03 10 50 999 99.0 99.0  1.52  4.35  4.02 999 1016.0   4.9   7.9  -7.8 99.0 99.00
2009 01 03 11 50 999 99.0 99.0  1.39  4.55  4.06 999 1016.9   4.3   7.8  -8.6 99.0 99.00
2009 01 03 12 50 999 99.0 99.0  1.41  5.26  4.28 999 1018.2   4.0   7.8  -7.8 99.0 99.00
2009 01 03 13 50 999 99.0 99.0  1.33  5.26  4.23 999 1019.1   3.6   7.9  -7.5 99.0 99.00
2009 01 03 14 50 999 99.0 99.0  1.08  4.76  4.02 999 1020.0   3.1   8.1  -7.9 99.0 99.00
2009 01 03 15 50 999 99.0 99.0  1.15  4.76  4.08 999 1019.9   3.0   8.1  -8.3 99.0 99.00
2009 01 03 16 50 999 99.0 99.0  1.17  4.55  4.03 999 1018.8   2.9   8.1  -8.8 99.0 99.00
2009 01 03 17 50 999 99.0 99.0  1.06  4.55  3.92 999 1018.1   3.2   8.1  -8.9 99.0 99.00
2009 01 03 18 50 999 99.0 99.0  0.92  4.35  3.68 999 1018.2   3.3   8.1  -7.9 99.0 99.00
2009 01 03 19 50 999 99.0 99.0  0.91  4.35  3.64 999 1018.3   3.9   8.0  -8.0 99.0 99.00
2009 01 03 20 50 999 99.0 99.0  0.85  4.17  3.49 999 1018.6   4.5   8.0  -8.1 99.0 99.00
2009 01 03 21 50 999 99.0 99.0  0.78  3.85  3.38 999 1018.9   4.9   8.0  -7.3 99.0 99.00
2009 01 03 22 50 999 99.0 99.0  0.74  4.00  3.45 999 1019.5   5.6   7.9 -10.4 99.0 99.00
2009 01 03 23 50 999 99.0 99.0  0.81  4.17  3.45 999 1020.2   5.4   8.0  -9.3 99.0 99.00
2009 01 04 00 50 999 99.0 99.0  0.81  4.00  3.53 999 1020.6   5.2   8.0  -9.6 99.0 99.00
2009 01 04 01 50 999 99.0 99.0  0.83  4.00  3.49 999 1020.6   4.3   8.0  -7.6 99.0 99.00
2009 01 04 02 50 999 99.0 99.0  0.98  4.17  3.66 999 1020.7   4.2   8.0  -7.3 99.0 99.00
2009 01 04 03 50 999 99.0 99.0  1.01  4.35  3.87 999 1021.3   4.0   8.0  -8.3 99.0 99.00
2009 01 04 04 50 999 99.0 99.0  0.95  4.00  3.83 999 1021.2   4.0   8.0  -7.3 99.0 99.00
2009 01 04 05 50 999 99.0 99.0  0.97  4.17  3.82 999 1021.2   3.9   8.0  -5.6 99.0 99.00
2009 01 04 06 50 999 99.0 99.0  0.88  4.35  3.76 999 1021.2   3.6   8.0  -6.0 99.0 99.00
2009 01 04 07 50 999 99.0 99.0  0.83  4.17  3.59 999 1021.3   3.3   7.9  -5.6 99.0 99.00
2009 01 04 08 50 999 99.0 99.0  0.80  4.17  3.44 999 1021.0   3.3   7.8  -5.6 99.0 99.00
2009 01 04 09 50 999 99.0 99.0  0.78  4.00  3.44 999 1020.7   3.2   7.8  -7.2 99.0 99.00
2009 01 04 10 50 999 99.0 99.0  0.72  3.70  3.37 999 1020.9   3.0   7.7  -5.9 99.0 99.00
2009 01 04 11 50 999 99.0 99.0  0.75  3.85  3.37 999 1021.0   3.2   7.6  -6.5 99.0 99.00
2009 01 04 12 50 999 99.0 99.0  0.65  3.85  3.37 999 1021.5   3.2   7.6  -6.7 99.0 99.00
2009 01 04 13 50 999 99.0 99.0  0.62  3.57  3.39 999 1022.1   3.2   7.7  -6.2 99.0 99.00
2009 01 04 14 50 999 99.0 99.0  0.60  3.57  3.45 999 1022.5   3.4   7.7  -8.0 99.0 99.00
2009 01 04 15 50 999 99.0 99.0  0.48  3.45  3.50 999 1022.2   3.2   7.8  -7.3 99.0 99.00
2009 01 04 16 50 999 99.0 99.0  0.49  3.45  3.71 999 1021.2   3.4   8.0  -6.4 99.0 99.00
2009 01 04 17 50 999 99.0 99.0  0.42  3.23  3.78 999 1020.5   3.3   8.1  -5.9 99.0 99.00
2009 01 04 18 50 999 99.0 99.0  0.41  3.13  3.78 999 1020.1   3.8   8.2  -7.9 99.0 99.00
2009 01 04 19 50 999 99.0 99.0  0.41  6.67  4.17 999 1019.9   5.1   8.3 -10.6 99.0 99.00
2009 01 04 20 50 999 99.0 99.0  0.37  6.67  4.14 999 1019.3   4.9   8.2  -7.8 99.0 99.00
2009 01 04 21 50 999 99.0 99.0  0.31  6.67  4.47 999 1019.3   5.3   8.1  -5.1 99.0 99.00
2009 01 04 22 50 999 99.0 99.0  0.30  7.14  4.60 999 1019.1   6.1   8.0  -4.6 99.0 99.00
2009 01 04 23 50 999 99.0 99.0  0.35  7.14  3.23 999 1019.3   6.6   8.0  -3.2 99.0 99.00
2009 01 05 00 50 999 99.0 99.0  0.40  2.60  3.01 999 1019.2   6.9   8.0  -1.2 99.0 99.00
2009 01 05 01 50 999 99.0 99.0  0.44  2.74  3.11 999 1019.5   7.1   8.0   0.1 99.0 99.00
2009 01 05 02 50 999 99.0 99.0  0.42  2.94  3.04 999 1018.4   7.0   8.1   2.1 99.0 99.00
2009 01 05 03 50 999 99.0 99.0  0.41  2.94  3.15 999 1017.8   7.3   8.1   5.0 99.0 99.00
2009 01 05 04 50 999 99.0 99.0  0.35  3.13  3.12 999 1017.2   7.4   8.0   7.3 99.0 99.00
2009 01 05 05 50 999 99.0 99.0  0.32  2.74  3.35 999 1015.9   7.6   7.9   7.5 99.0 99.00
2009 01 05 06 50 999 99.0 99.0  0.31  2.60  3.34 999 1016.0   7.5   7.9   7.5 99.0 99.00
2009 01 05 07 50 999 99.0 99.0  0.28  7.69  3.53 999 1016.2   6.9   7.8   6.9 99.0 99.00
2009 01 05 08 50 999 99.0 99.0  0.34  6.25  3.40 999 1015.3   6.9   7.7   7.0 99.0 99.00
2009 01 05 09 50 999 99.0 99.0  0.42  2.74  2.95 999 1014.5   6.3   7.8   6.4 99.0 99.00
2009 01 05 10 50 999 99.0 99.0  0.48  2.86  3.01 999 1014.8   6.5   7.8   6.6 99.0 99.00
2009 01 05 11 50 999 99.0 99.0  0.48  3.45  3.10 999 1015.5   7.5   7.8   7.6 99.0 99.00
2009 01 05 12 50 999 99.0 99.0  0.39  3.45  3.33 999 1016.0   7.5   7.9   7.6 99.0 99.00
2009 01 05 13 50 999 99.0 99.0  0.37  3.85  3.58 999 1015.8   7.8   7.9   7.9 99.0 99.00
2009 01 05 14 50 999 99.0 99.0  0.34  3.45  3.80 999 1016.4   7.3   7.9   7.4 99.0 99.00
2009 01 05 15 50 999 99.0 99.0  0.33  3.57  3.74 999 1016.4   6.4   7.8   6.5 99.0 99.00
2009 01 05 16 50 999 99.0 99.0  0.38  4.00  3.59 999 1015.6   6.3   7.8   6.4 99.0 99.00
2009 01 05 17 50 999 99.0 99.0  0.36  3.85  3.50 999 1014.9   7.1   7.9   7.1 99.0 99.00
2009 01 05 18 50 999 99.0 99.0  0.38  4.17  3.03 999 1014.7   7.1   8.0   6.0 99.0 99.00
2009 01 05 19 50 999 99.0 99.0  0.50  2.94  3.00 999 1014.6   7.5   8.0   4.8 99.0 99.00
2009 01 05 20 50 999 99.0 99.0  0.47  2.86  2.89 999 1014.8   7.2   8.0   5.2 99.0 99.00
2009 01 05 21 50 999 99.0 99.0  0.42  2.86  2.93 999 1015.1   7.3   8.0   4.0 99.0 99.00
2009 01 05 22 50 999 99.0 99.0  0.38  2.74  3.04 999 1016.0   7.6   8.1   2.9 99.0 99.00
2009 01 05 23 50 999 99.0 99.0  0.33  2.74  3.05 999 1015.8   7.6   7.9   3.0 99.0 99.00
2009 01 06 00 50 999 99.0 99.0  0.31  2.60  3.15 999 1016.8   7.5   7.8   1.4 99.0 99.00
2009 01 06 01 50 999 99.0 99.0  0.30  5.00  3.00 999 1017.4   7.5   7.7  -1.0 99.0 99.00
2009 01 06 02 50 999 99.0 99.0  0.40  2.60  2.75 999 1017.4   7.1   7.7  -1.2 99.0 99.00
2009 01 06 03 50 999 99.0 99.0  0.54  3.03  2.92 999 1016.9   6.7   7.7  -3.6 99.0 99.00
2009 01 06 04 50 999 99.0 99.0  0.51  3.33  3.05 999 1016.4   6.5   7.7  -5.0 99.0 99.00
2009 01 06 05 50 999 99.0 99.0  0.49  3.23  3.10 999 1016.4   6.4   7.8  -5.7 99.0 99.00
2009 01 06 06 50 999 99.0 99.0  0.51  3.33  3.16 999 1016.2   6.2   7.7  -5.9 99.0 99.00
2009 01 06 07 50 999 99.0 99.0  0.47  3.33  3.11 999 1016.8   6.0   7.7  -6.1 99.0 99.00
2009 01 06 08 50 999 99.0 99.0  0.56  3.23  3.21 999 1016.5   5.8   7.8  -6.9 99.0 99.00
2009 01 06 09 50 999 99.0 99.0  0.59  3.23  3.04 999 1016.5   5.0   7.8  -4.2 99.0 99.00
2009 01 06 10 50 999 99.0 99.0  0.61  3.13  3.08 999 1016.2   4.3   7.8  -0.5 99.0 99.00
2009 01 06 11 50 999 99.0 99.0  0.67  3.23  3.01 999 1016.9   4.3   7.8   0.4 99.0 99.00
2009 01 06 12 50 999 99.0 99.0  0.69  3.45  3.15 999 1016.8   4.6   7.8   2.0 99.0 99.00
2009 01 06 13 50 999 99.0 99.0  0.59  3.33  3.19 999 1017.1   4.6   7.7   4.4 99.0 99.00
2009 01 06 14 50 999 99.0 99.0  0.62  3.45  3.12 999 1016.9   5.1   7.6   5.0 99.0 99.00
2009 01 06 15 50 999 99.0 99.0  0.71  3.85  3.15 999 1015.3   5.8   7.6   5.7 99.0 99.00
2009 01 06 16 50 999 99.0 99.0  0.87  3.85  3.38 999 1014.3   6.3   7.6   6.2 99.0 99.00
2009 01 06 17 50 999 99.0 99.0  1.09  4.35  3.62 999 1012.2   6.1   7.7   6.0 99.0 99.00
2009 01 06 18 50 999 99.0 99.0  1.34  4.76  3.97 999 1011.1   6.0   7.7   6.0 99.0 99.00
2009 01 06 19 50 999 99.0 99.0  1.53  5.00  4.17 999 1010.4   6.4   7.9   6.4 99.0 99.00
2009 01 06 20 50 999 99.0 99.0  1.66  5.00  4.34 999 1011.6   6.5   7.9   6.6 99.0 99.00
2009 01 06 21 50 999 99.0 99.0  1.61  5.56  4.36 999 1010.1   7.0   7.9   7.1 99.0 99.00
2009 01 06 22 50 999 99.0 99.0  1.67  5.56  4.43 999 1009.6   7.6   7.9   7.7 99.0 99.00
2009 01 06 23 50 999 99.0 99.0  1.82  5.88  4.61 999 1009.9   7.7   7.9   7.8 99.0 99.00
2009 01 07 00 50 999 99.0 99.0  1.49  6.25  4.55 999 1009.6   8.4   7.8   8.5 99.0 99.00
2009 01 07 01 50 999 99.0 99.0  1.52  5.88  4.66 999 1008.5   9.0   7.7   9.1 99.0 99.00
2009 01 07 02 50 999 99.0 99.0  1.55  5.56  4.66 999 1007.4   8.9   7.7   9.0 99.0 99.00
2009 01 07 03 50 999 99.0 99.0  1.69  6.25  4.81 999 1006.3   8.9   7.7   9.0 99.0 99.00
2009 01 07 04 50 999 99.0 99.0  1.64  5.56  4.78 999 1004.1   9.5   7.7   9.6 99.0 99.00
2009 01 07 05 50 999 99.0 99.0  1.68  6.25  5.03 999 1002.9   9.5   7.8   9.6 99.0 99.00
2009 01 07 06 50 999 99.0 99.0  1.72  6.25  5.19 999 1002.2   9.3   7.8   9.4 99.0 99.00
2009 01 07 07 50 999 99.0 99.0  1.72  6.67  5.23 999 1001.2   9.5   7.8   9.6 99.0 99.00
2009 01 07 08 50 999 99.0 99.0  1.45  6.67  4.78 999  999.7   9.4   7.8   9.5 99.0 99.00
2009 01 07 09 50 999 99.0 99.0  1.40  6.25  4.48 999  998.2   9.0   7.8   9.1 99.0 99.00
2009 01 07 10 50 999 99.0 99.0  1.69  7.14  4.61 999  997.9   9.6   7.7   9.7 99.0 99.00
2009 01 07 11 50 999 99.0 99.0  1.70  7.14  4.83 999  997.3   8.9   7.7   9.0 99.0 99.00
2009 01 07 12 50 999 99.0 99.0  1.46  7.69  4.98 999  996.3   8.8   7.6   8.9 99.0 99.00
2009 01 07 13 50 999 99.0 99.0  1.48  6.67  5.34 999  995.2   9.9   7.6  10.0 99.0 99.00
2009 01 07 14 50 999 99.0 99.0  1.57  7.14  5.05 999  993.2  11.9   7.7  12.0 99.0 99.00
2009 01 07 15 50 999 99.0 99.0  2.22  6.25  5.25 999  991.4  12.7   7.8  12.8 99.0 99.00
2009 01 07 16 50 999 99.0 99.0  2.83  7.69  5.84 999  993.4   9.8   7.8   9.9 99.0 99.00
2009 01 07 17 50 999 99.0 99.0  2.76  8.33  5.98 999  993.2   8.1   7.8   8.2 99.0 99.00
2009 01 07 18 50 999 99.0 99.0  2.85  8.33  6.34 999  990.3   8.7   7.8   8.8 99.0 99.00
2009 01 07 19 50 999 99.0 99.0  2.63  9.09  5.95 999  986.9   9.7   7.9   9.8 99.0 99.00
2009 01 07 20 50 999 99.0 99.0  2.77  8.33  5.85 999  987.3  11.8   7.9  11.7 99.0 99.00
2009 01 07 21 50 999 99.0 99.0  2.44  7.69  5.47 999  987.8  10.9   7.9   9.4 99.0 99.00
2009 01 07 22 50 999 99.0 99.0  2.60  8.33  5.80 999  987.1  11.1   7.9  11.0 99.0 99.00
2009 01 07 23 50 999 99.0 99.0  2.07  7.69  5.68 999  988.8   6.5   7.9   6.6 99.0 99.00
2009 01 08 00 50 999 99.0 99.0  2.12  7.69  5.80 999  988.7   7.6   7.8   7.7 99.0 99.00
2009 01 08 01 50 999 99.0 99.0  2.14  9.09  5.95 999  989.6   7.4   7.7   7.5 99.0 99.00
2009 01 08 02 50 999 99.0 99.0  2.12  9.09  5.36 999  991.7   7.0   7.6   7.0 99.0 99.00
2009 01 08 03 50 999 99.0 99.0  2.07  8.33  4.86 999  994.1   5.9   7.7   5.8 99.0 99.00
2009 01 08 04 50 999 99.0 99.0  2.14  7.69  5.11 999  995.4   5.8   7.8   5.6 99.0 99.00
2009 01 08 05 50 999 99.0 99.0  2.10  7.69  5.53 999  996.4   6.2   7.8   6.1 99.0 99.00
2009 01 08 06 50 999 99.0 99.0  2.02 10.81  5.09 999  996.8   6.6   7.9   0.9 99.0 99.00
2009 01 08 07 50 999 99.0 99.0  2.37  7.14  5.42 999  997.7   6.6   7.9  -0.6 99.0 99.00
2009 01 08 08 50 999 99.0 99.0  2.34  7.14  5.40 999  998.2   6.6   8.0  -0.2 99.0 99.00
2009 01 08 09 50 999 99.0 99.0  2.20  7.69  5.13 999  999.0   6.4   7.9  -0.1 99.0 99.00
2009 01 08 10 50 999 99.0 99.0  2.27  7.69  5.09 999  999.8   6.4   7.9  -0.2 99.0 99.00
2009 01 08 11 50 999 99.0 99.0  2.22  7.14  5.10 999 1000.7   5.9   7.8  -1.1 99.0 99.00
2009 01 08 12 50 999 99.0 99.0  2.07  7.69  5.11 999 1001.3   5.9   7.7  -1.5 99.0 99.00
2009 01 08 13 50 999 99.0 99.0  2.13  7.69  4.96 999 1001.8   6.0   7.7  -2.1 99.0 99.00
2009 01 08 14 50 999 99.0 99.0  2.03  7.14  4.94 999 1002.3   6.4   7.7  -2.2 99.0 99.00
2009 01 08 15 50 999 99.0 99.0  1.95  7.69  4.84 999 1001.6   6.5   7.7  -2.8 99.0 99.00
2009 01 08 16 50 999 99.0 99.0  1.89  7.69  4.62 999 1001.0   6.2   7.7  -1.5 99.0 99.00
2009 01 08 17 50 999 99.0 99.0  1.77  7.14  4.45 999 1000.5   6.9   7.7  -2.2 99.0 99.00
2009 01 08 18 50 999 99.0 99.0  1.76  5.88  4.56 999 1000.4   6.8   7.6  -6.0 99.0 99.00
2009 01 08 19 50 999 99.0 99.0  1.75  6.67  4.52 999 1001.3   6.3   7.6  -3.3 99.0 99.00
2009 01 08 20 50 999 99.0 99.0  1.89  6.67  4.66 999 1002.0   6.2   7.4  -4.9 99.0 99.00
2009 01 08 21 50 999 99.0 99.0  1.79  6.67  4.55 999 1003.1   5.6   7.3  -6.6 99.0 99.00
2009 01 08 22 50 999 99.0 99.0  1.79  7.14  4.57 999 1004.4   5.2   7.2  -7.3 99.0 99.00
2009 01 08 23 50 999 99.0 99.0  1.73  5.00  4.41 999 1005.2   4.6   7.2  -7.5 99.0 99.00
2009 01 09 00 50 999 99.0 99.0  1.70  5.00  4.29 999 1005.9   4.1   7.2  -7.0 99.0 99.00
2009 01 09 01 50 999 99.0 99.0  1.72  4.76  4.29 999 1006.4   3.8   7.1  -6.9 99.0 99.00
2009 01 09 02 50 999 99.0 99.0  1.61  5.00  4.06 999 1007.3   3.1   7.0  -7.0 99.0 99.00
2009 01 09 03 50 999 99.0 99.0  1.61  4.55  4.05 999 1008.2   2.6   7.0  -6.9 99.0 99.00
2009 01 09 04 50 999 99.0 99.0  1.88  5.56  4.44 999 1008.5   2.2   7.0  -6.9 99.0 99.00
2009 01 09 05 50 999 99.0 99.0  1.97  5.56  4.52 999 1009.4   1.5   7.1  -7.9 99.0 99.00
2009 01 09 06 50 999 99.0 99.0  1.98  5.88  4.62 999 1010.4   1.1   7.5  -7.8 99.0 99.00
2009 01 09 07 50 999 99.0 99.0  1.97  5.56  4.62 999 1011.7   0.9   7.8  -7.9 99.0 99.00
2009 01 09 08 50 999 99.0 99.0  1.73  5.88  4.53 999 1012.6   0.8   7.8  -7.8 99.0 99.00
2009 01 09 09 50 999 99.0 99.0  1.77  5.26  4.55 999 1013.6   0.6   7.9  -7.9 99.0 99.00
2009 01 09 10 50 999 99.0 99.0  1.69  5.56  4.40 999 1014.7   0.6   7.9  -7.4 99.0 99.00
2009 01 09 11 50 999 99.0 99.0  1.67  5.56  4.33 999 1016.5   0.3   7.9  -7.6 99.0 99.00
2009 01 09 12 50 999 99.0 99.0  1.36  4.35  3.84 999 1017.6   0.3   7.7  -6.9 99.0 99.00
2009 01 09 13 50 999 99.0 99.0  1.61  5.26  3.94 999 1018.9   0.4   7.6  -6.8 99.0 99.00
2009 01 09 14 50 999 99.0 99.0  1.39  4.76  3.81 999 1020.0   0.6   7.6  -7.5 99.0 99.00
2009 01 09 15 50 999 99.0 99.0  1.30  4.55  3.69 999 1020.3   0.8   7.8  -8.0 99.0 99.00
2009 01 09 16 50 999 99.0 99.0  1.24  4.35  3.63 999 1019.7   1.2   7.8  -8.3 99.0 99.00
2009 01 09 17 50 999 99.0 99.0  1.08  4.00  3.53 999 1019.4   1.5   7.6  -9.9 99.0 99.00
2009 01 09 18 50 999 99.0 99.0  1.03  4.00  3.50 999 1019.4   2.1   7.5  -9.4 99.0 99.00
2009 01 09 19 50 999 99.0 99.0  1.05  3.85  3.58 999 1019.9   2.6   7.5  -8.9 99.0 99.00
2009 01 09 20 50 999 99.0 99.0  1.04  4.00  3.71 999 1020.6   2.9   7.7  -9.1 99.0 99.00
2009 01 09 21 50 999 99.0 99.0  1.12  4.17  3.76 999 1021.5   3.0   7.9  -8.8 99.0 99.00
2009 01 09 22 50 999 99.0 99.0  1.17  4.35  3.79 999 1022.3   2.9   8.0  -8.8 99.0 99.00
2009 01 09 23 50 999 99.0 99.0  1.17  4.35  3.77 999 1022.9   2.8   7.9  -9.1 99.0 99.00
2009 01 10 00 50 999 99.0 99.0  1.01  4.55  3.57 999 1024.0   2.6   8.0  -8.8 99.0 99.00
2009 01 10 01 50 999 99.0 99.0  1.04  4.35  3.56 999 1024.4   2.6   7.9  -9.0 99.0 99.00
2009 01 10 02 50 999 99.0 99.0  0.91  4.35  3.47 999 1025.1   2.5   7.6  -9.4 99.0 99.00
2009 01 10 03 50 999 99.0 99.0  0.78  4.35  3.33 999 1025.3   2.6   7.5  -8.5 99.0 99.00
2009 01 10 04 50 999 99.0 99.0  0.75  4.00  3.39 999 1025.6   2.6   7.4  -8.2 99.0 99.00
2009 01 10 05 50 999 99.0 99.0  0.68  3.70  3.29 999 1025.2   2.4   7.4  -8.1 99.0 99.00
2009 01 10 06 50 999 99.0 99.0  0.58  3.57  3.37 999 1025.5   2.1   7.3  -8.0 99.0 99.00
2009 01 10 07 50 999 99.0 99.0  0.49  3.57  3.39 999 1026.1   1.9   7.4  -9.4 99.0 99.00
2009 01 10 08 50 999 99.0 99.0  0.50  3.33  3.60 999 1025.6   2.0   7.6  -8.9 99.0 99.00
2009 01 10 09 50 999 99.0 99.0  0.42  3.33  3.52 999 1025.6   2.0   7.4  -8.7 99.0 99.00
