#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 01 05 23 50 999 99.0 99.0  0.92 11.43  5.29  82 1015.9  10.8   7.9 999.0 99.0 99.00
2014 01 06 00 50 999 99.0 99.0  1.12 12.12  5.15  67 1014.5  10.7   7.9 999.0 99.0 99.00
2014 01 06 01 50 999 99.0 99.0  1.13  5.56  4.97 144 1013.3  10.7   8.0 999.0 99.0 99.00
2014 01 06 02 50 999 99.0 99.0  1.10  5.26  4.87 154 1012.0  10.9   8.0 999.0 99.0 99.00
2014 01 06 03 50 999 99.0 99.0  1.09 12.12  4.75 204 1010.4  11.7   8.0 999.0 99.0 99.00
2014 01 06 04 50 999 99.0 99.0  1.30 11.43  4.48  54 1008.4  12.0   8.0 999.0 99.0 99.00
2014 01 06 05 50 999 99.0 99.0  1.27 12.12  4.45  65 1007.7  11.6   8.1 999.0 99.0 99.00
2014 01 06 06 50 999 99.0 99.0  1.29 11.43  4.80  93 1006.7  11.1   7.9 999.0 99.0 99.00
2014 01 06 07 50 999 99.0 99.0  1.21  4.55  4.64 154 1005.8  10.7   7.8 999.0 99.0 99.00
2014 01 06 08 50 999 99.0 99.0  1.36  5.00  4.79 141 1004.3  11.1   7.7 999.0 99.0 99.00
2014 01 06 09 50 999 99.0 99.0  1.53  5.26  5.06 146 1002.7  11.3   7.6 999.0 99.0 99.00
2014 01 06 10 50 999 99.0 99.0  1.51  5.88  5.03 127 1001.5  11.2   7.6 999.0 99.0 99.00
2014 01 06 11 50 999 99.0 99.0  1.66  6.67  5.12 142 1001.2  10.8   7.6 999.0 99.0 99.00
2014 01 06 12 50 999 99.0 99.0  1.67  7.14  5.16 122 1000.6  11.0   7.6 999.0 99.0 99.00
2014 01 06 13 50 999 99.0 99.0  1.99  7.69  5.40 154 1000.0  11.4   7.7 999.0 99.0 99.00
2014 01 06 14 50 999 99.0 99.0  2.00  7.69  5.21 154 1000.0  11.3   7.7 999.0 99.0 99.00
2014 01 06 15 50 999 99.0 99.0  1.97  7.69  5.43 137 1001.2   8.8   7.8 999.0 99.0 99.00
2014 01 06 16 50 999 99.0 99.0  1.82  7.69  5.52 148 1000.7   7.1   7.8 999.0 99.0 99.00
2014 01 06 17 50 999 99.0 99.0  1.71  7.69  5.27 136 1000.6   5.4   7.8 999.0 99.0 99.00
2014 01 06 18 50 999 99.0 99.0  1.71  7.69  4.77 136 1001.3   4.6   7.6 999.0 99.0 99.00
2014 01 06 19 50 999 99.0 99.0  1.96  7.69  4.96 154 1002.2   3.4   7.5 999.0 99.0 99.00
2014 01 06 20 50 999 99.0 99.0  1.70  7.69  4.93 148 1003.1   3.8   7.4 999.0 99.0 99.00
2014 01 06 21 50 999 99.0 99.0  1.43  7.69  4.90 132 1004.1   4.3   7.3 999.0 99.0 99.00
2014 01 06 22 50 999 99.0 99.0  1.58  9.09  4.91 105 1005.1   3.9   7.2 999.0 99.0 99.00
2014 01 06 23 50 999 99.0 99.0  1.61  7.69  4.94 147 1006.5   3.1   7.2 999.0 99.0 99.00
2014 01 07 00 50 999 99.0 99.0  1.70  5.00  4.92 325 1007.1   2.3   7.2 999.0 99.0 99.00
2014 01 07 01 50 999 99.0 99.0  1.89  5.26  5.07 326 1008.0   1.7   7.3 999.0 99.0 99.00
2014 01 07 02 50 999 99.0 99.0  1.87  5.56  4.92 325 1009.2  -0.1   7.4 999.0 99.0 99.00
2014 01 07 03 50 999 99.0 99.0  2.06  5.56  5.05 327 1011.3  -2.8   7.4 999.0 99.0 99.00
2014 01 07 04 50 999 99.0 99.0  2.52  6.25  5.36 335 1012.6  -5.0   7.4 999.0 99.0 99.00
2014 01 07 05 50 999 99.0 99.0  2.46  6.67  5.32 335 1013.9  -6.9   7.3 999.0 99.0 99.00
2014 01 07 06 50 999 99.0 99.0  2.39  5.56  5.15 313 1015.9  -8.3   7.3 999.0 99.0 99.00
2014 01 07 07 50 999 99.0 99.0  2.61  6.25  5.31 331 1017.6  -9.0   7.2 999.0 99.0 99.00
2014 01 07 08 50 999 99.0 99.0  2.41  6.25  5.17 330 1018.8  -9.6   7.2 999.0 99.0 99.00
2014 01 07 09 50 999 99.0 99.0  2.16  6.25  4.95 333 1020.2  -9.8   7.1 999.0 99.0 99.00
2014 01 07 10 50 999 99.0 99.0  2.08  6.25  4.81 334 1021.9 -10.2   7.0 999.0 99.0 99.00
2014 01 07 11 50 999 99.0 99.0  2.09  5.88  4.80 325 1023.2 -10.5   7.0 999.0 99.0 99.00
2014 01 07 12 50 999 99.0 99.0  2.23  6.25  5.02 327 1024.3 -10.8   6.9 999.0 99.0 99.00
2014 01 07 13 50 999 99.0 99.0  1.94  6.25  4.87 340 1025.9 -10.9   6.8 999.0 99.0 99.00
2014 01 07 14 50 999 99.0 99.0  2.09  5.88  4.86 329 1027.0 -10.3   6.9 999.0 99.0 99.00
2014 01 07 15 50 999 99.0 99.0  2.18  6.25  5.12 340 1026.5 -10.6   7.0 999.0 99.0 99.00
2014 01 07 16 50 999 99.0 99.0  1.86  6.25  4.92 333 1026.4 -10.2   7.1 999.0 99.0 99.00
2014 01 07 17 50 999 99.0 99.0  1.69  5.88  4.82 340 1026.4  -9.7   7.2 999.0 99.0 99.00
2014 01 07 18 50 999 99.0 99.0  1.56  5.88  4.54 343 1026.5  -9.2   7.2 999.0 99.0 99.00
2014 01 07 19 50 999 99.0 99.0  1.42  5.56  4.48 342 1026.3  -8.6   7.2 999.0 99.0 99.00
2014 01 07 20 50 999 99.0 99.0  1.40  5.56  4.31 339 1026.5  -8.0   7.2 999.0 99.0 99.00
2014 01 07 21 50 999 99.0 99.0  1.31  5.26  4.17 335 1027.3  -7.7   7.2 999.0 99.0 99.00
2014 01 07 22 50 999 99.0 99.0  1.35  5.56  4.17 343 1028.2  -7.4   7.2 999.0 99.0 99.00
2014 01 07 23 50 999 99.0 99.0  1.13  5.26  4.07 342 1029.4  -7.5   7.1 999.0 99.0 99.00
2014 01 08 00 50 999 99.0 99.0  1.05  4.76  3.89 338 1030.6  -7.2   6.8 999.0 99.0 99.00
2014 01 08 01 50 999 99.0 99.0  0.97  4.76  3.85 338 1031.3  -6.9   6.8 999.0 99.0 99.00
2014 01 08 02 50 999 99.0 99.0  0.85  4.35  3.70 328 1031.3  -6.2   6.7 999.0 99.0 99.00
2014 01 08 03 50 999 99.0 99.0  0.83  4.35  3.61 313 1031.3  -5.6   6.6 999.0 99.0 99.00
2014 01 08 04 50 999 99.0 99.0  0.83  4.55  3.59 346 1031.1  -5.4   6.4 999.0 99.0 99.00
2014 01 08 05 50 999 99.0 99.0  0.83  3.70  3.47 275 1031.3  -5.0   6.2 999.0 99.0 99.00
2014 01 08 06 50 999 99.0 99.0  0.83  4.00  3.52 296 1032.0  -4.7   6.2 999.0 99.0 99.00
2014 01 08 07 50 999 99.0 99.0  0.80  3.85  3.54 227 1032.9  -5.7   6.1 999.0 99.0 99.00
2014 01 08 08 50 999 99.0 99.0  0.71  4.17  3.50 199 1033.0  -5.7   6.0 999.0 99.0 99.00
2014 01 08 09 50 999 99.0 99.0  0.69  3.70  3.47 267 1033.3  -5.9   5.9 999.0 99.0 99.00
2014 01 08 10 50 999 99.0 99.0  0.74  3.85  3.70 318 1033.9  -5.7   5.7 999.0 99.0 99.00
2014 01 08 11 50 999 99.0 99.0  0.84  4.76  3.79 330 1035.1  -6.0   5.6 999.0 99.0 99.00
2014 01 08 12 50 999 99.0 99.0  0.82  4.55  3.75 317 1035.7  -5.6   5.6 999.0 99.0 99.00
2014 01 08 13 50 999 99.0 99.0  0.84  4.55  3.80 333 1036.2  -5.5   5.7 999.0 99.0 99.00
2014 01 08 14 50 999 99.0 99.0  0.76  4.35  3.77 329 1036.6  -4.9   5.7 999.0 99.0 99.00
2014 01 08 15 50 999 99.0 99.0  0.71  4.17  3.75 333 1036.4  -4.8   5.8 999.0 99.0 99.00
2014 01 08 16 50 999 99.0 99.0  0.62  4.17  3.77 335 1035.6  -5.0   6.1 999.0 99.0 99.00
2014 01 08 17 50 999 99.0 99.0  0.57  4.00  3.76 332 1034.9  -5.0   6.2 999.0 99.0 99.00
2014 01 08 18 50 999 99.0 99.0  0.49  3.70  3.78 336 1034.5  -4.5   6.3 999.0 99.0 99.00
2014 01 08 19 50 999 99.0 99.0  0.44  3.57  3.94 343 1034.3  -3.5   6.3 999.0 99.0 99.00
2014 01 08 20 50 999 99.0 99.0  0.41  3.57  3.96 340 1034.2  -2.4   6.2 999.0 99.0 99.00
2014 01 08 21 50 999 99.0 99.0  0.37 10.00  4.26 142 1034.2  -2.7   6.1 999.0 99.0 99.00
2014 01 08 22 50 999 99.0 99.0  0.32  9.09  4.42  84 1034.6  -2.4   6.0 999.0 99.0 99.00
2014 01 08 23 50 999 99.0 99.0  0.34  9.09  4.85 131 1035.2  -1.6   6.0 999.0 99.0 99.00
2014 01 09 00 50 999 99.0 99.0  0.33 10.81  4.26  67 1035.2  -0.8   5.9 999.0 99.0 99.00
2014 01 09 01 50 999 99.0 99.0  0.37 10.00  3.64 194 1035.2  -0.4   5.9 999.0 99.0 99.00
2014 01 09 02 50 999 99.0 99.0  0.38 10.81  3.70  39 1035.1  -0.1   5.9 999.0 99.0 99.00
2014 01 09 03 50 999 99.0 99.0  0.35 10.00  3.96 124 1034.5   0.1   6.1 999.0 99.0 99.00
2014 01 09 04 50 999 99.0 99.0  0.34 10.00  4.13  73 1034.0   1.1   6.2 999.0 99.0 99.00
2014 01 09 05 50 999 99.0 99.0  0.33 10.00  4.01 139 1033.6   1.9   6.2 999.0 99.0 99.00
2014 01 09 06 50 999 99.0 99.0  0.34 10.00  3.52 104 1033.7   2.6   6.2 999.0 99.0 99.00
2014 01 09 07 50 999 99.0 99.0  0.35 10.00  3.40 265 1033.9   3.5   6.3 999.0 99.0 99.00
2014 01 09 08 50 999 99.0 99.0  0.40  2.86  3.09 209 1033.8   3.6   6.4 999.0 99.0 99.00
2014 01 09 09 50 999 99.0 99.0  0.47  3.13  3.51 199 1033.9   3.7   6.4 999.0 99.0 99.00
2014 01 09 10 50 999 99.0 99.0  0.46 10.00  3.55 123 1034.4   3.7   6.3 999.0 99.0 99.00
2014 01 09 11 50 999 99.0 99.0  0.44 10.00  3.62  41 1035.1   3.2   6.1 999.0 99.0 99.00
2014 01 09 12 50 999 99.0 99.0  0.48 10.00  3.66 125 1036.2   1.9   6.0 999.0 99.0 99.00
2014 01 09 13 50 999 99.0 99.0  0.40 10.81  3.82  63 1036.9   2.7   6.0 999.0 99.0 99.00
2014 01 09 14 50 999 99.0 99.0  0.45  9.09  3.69 242 1037.7   2.6   6.0 999.0 99.0 99.00
2014 01 09 15 50 999 99.0 99.0  0.48  9.09  3.45 139 1037.8   2.3   6.2 999.0 99.0 99.00
2014 01 09 16 50 999 99.0 99.0  0.57  3.23  3.61   7 1037.2   1.9   6.3 999.0 99.0 99.00
2014 01 09 17 50 999 99.0 99.0  0.70  3.45  3.59  11 1036.4   1.8   6.8 999.0 99.0 99.00
2014 01 09 18 50 999 99.0 99.0  0.65  3.70  3.63  20 1036.2   2.2   6.9 999.0 99.0 99.00
2014 01 09 19 50 999 99.0 99.0  0.61  4.00  3.77  16 1036.4   2.7   6.9 999.0 99.0 99.00
2014 01 09 20 50 999 99.0 99.0  0.60  4.17  3.89  18 1036.4   2.7   6.9 999.0 99.0 99.00
2014 01 09 21 50 999 99.0 99.0  0.54 10.00  3.95 148 1036.7   2.7   6.9 999.0 99.0 99.00
2014 01 09 22 50 999 99.0 99.0  0.50  9.09  4.00 121 1036.5   3.0   6.8 999.0 99.0 99.00
2014 01 09 23 50 999 99.0 99.0  0.52  9.09  4.01 156 1037.0   3.3   6.8 999.0 99.0 99.00
2014 01 10 00 50 999 99.0 99.0  0.48  8.33  4.08 117 1036.5   3.7   6.8 999.0 99.0 99.00
2014 01 10 01 50 999 99.0 99.0  0.56 10.00  3.76 139 1036.2   4.2   6.9 999.0 99.0 99.00
2014 01 10 02 50 999 99.0 99.0  0.60 10.00  3.55  79 1036.3   4.9   6.9 999.0 99.0 99.00
2014 01 10 03 50 999 99.0 99.0  0.58  9.09  3.62 148 1035.4   5.8   7.0 999.0 99.0 99.00
2014 01 10 04 50 999 99.0 99.0  0.61  3.13  3.62  92 1034.7   6.2   7.0 999.0 99.0 99.00
2014 01 10 05 50 999 99.0 99.0  0.57 10.00  3.66 111 1033.4   6.8   7.0 999.0 99.0 99.00
2014 01 10 06 50 999 99.0 99.0  0.55  3.33  3.70 106 1032.9   7.5   7.1 999.0 99.0 99.00
2014 01 10 07 50 999 99.0 99.0  0.54  9.09  3.94 152 1032.7   7.9   7.2 999.0 99.0 99.00
2014 01 10 08 50 999 99.0 99.0  0.60 10.00  4.16 110 1032.1   8.1   7.2 999.0 99.0 99.00
2014 01 10 09 50 999 99.0 99.0  0.57  9.09  4.14 115 1031.1   8.0   7.2 999.0 99.0 99.00
2014 01 10 10 50 999 99.0 99.0  0.56  3.85  4.12 117 1030.5   8.2   7.2 999.0 99.0 99.00
