#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 01 01 13 50 313  6.1  8.5  1.03  4.35  4.31 339 1020.0   6.7  12.1   1.2 99.0 99.00
2016 01 01 14 50 304  6.6  8.4  0.98  4.17  4.41 345 1020.2   6.2  12.1   0.2 99.0 99.00
2016 01 01 15 50 299  6.4  8.6  0.92 10.81  4.48  88 1019.7   6.2  12.1   0.4 99.0 99.00
2016 01 01 16 50 288  6.7  8.7  0.81  4.35  4.38   5 1019.2   6.2  12.1   0.8 99.0 99.00
2016 01 01 17 50 285  6.7  8.6  0.83 10.00  4.36  69 1018.0   6.4  12.1   1.6 99.0 99.00
2016 01 01 18 50 279  6.6  8.1  0.78 10.81  4.35 112 1017.3   7.0  12.2   1.1 99.0 99.00
2016 01 01 19 50 292  8.2  9.7  0.84 10.00  4.13  91 1017.3   7.3  12.2   0.4 99.0 99.00
2016 01 01 20 50 291  7.8 10.1  0.91  9.09  3.98 111 1017.3   7.1  12.1   0.5 99.0 99.00
2016 01 01 21 50 288  7.9 10.1  0.94  4.17  3.94 339 1017.6   7.1  12.1   0.5 99.0 99.00
2016 01 01 22 50 279  8.2 10.2  0.89  4.00  3.86 332 1018.0   7.2  12.0   0.6 99.0 99.00
2016 01 01 23 50 289  7.1  8.7  0.80  4.17  3.93 331 1018.5   7.1  12.0   0.7 99.0 99.00
2016 01 02 00 50 303  9.4 12.4  0.93  4.17  3.85 333 1019.0   6.7  12.0  -1.0 99.0 99.00
2016 01 02 01 50 300 11.0 14.0  1.06  4.35  3.93 326 1019.1   6.6  12.0  -1.8 99.0 99.00
2016 01 02 02 50 311 11.3 13.5  1.20  4.76  4.20 323 1019.1   6.5  12.0  -2.1 99.0 99.00
2016 01 02 03 50 314 10.6 12.4  1.15  5.26  4.32 330 1019.5   6.0  11.9  -2.3 99.0 99.00
2016 01 02 04 50 315 10.4 13.5  1.38  5.26  4.49 329 1019.6   5.8  12.0  -2.8 99.0 99.00
2016 01 02 05 50 308 10.9 13.9  1.38  5.26  4.47 329 1019.4   5.8  12.0  -3.9 99.0 99.00
2016 01 02 06 50 301 10.0 12.3  1.30  5.00  4.38 334 1019.3   5.7  11.9  -3.7 99.0 99.00
2016 01 02 07 50 294  7.9 10.5  1.04  5.00  4.06 341 1019.6   5.3  12.0  -4.2 99.0 99.00
2016 01 02 08 50 292  8.8 11.2  0.95  4.76  3.90 344 1019.3   5.3  12.0  -4.0 99.0 99.00
2016 01 02 09 50 302  9.7 11.6  0.86  4.55  3.65 333 1019.3   5.2  11.9  -4.3 99.0 99.00
2016 01 02 10 50 304 10.2 13.3  0.93  4.35  3.69 339 1019.7   5.1  11.8  -4.4 99.0 99.00
2016 01 02 11 50 304 10.2 12.5  0.97  4.35  3.73 332 1020.0   4.9  11.8  -4.5 99.0 99.00
2016 01 02 12 50 289  8.8 11.7  1.06  4.35  3.87 335 1020.7   5.3  11.8  -3.3 99.0 99.00
2016 01 02 13 50 298  7.9 10.5  0.87  4.55  3.74 346 1021.5   5.1  11.8  -3.7 99.0 99.00
2016 01 02 14 50 293  6.6  9.8  0.81  4.35  3.82 339 1022.0   5.0  11.8  -4.0 99.0 99.00
2016 01 02 15 50 280  6.3  9.2  0.74  4.17  3.76 331 1021.2   5.0  11.8  -3.7 99.0 99.00
2016 01 02 16 50 274  6.9 10.0  0.69  4.35  3.64 343 1020.2   5.2  12.0  -3.7 99.0 99.00
2016 01 02 17 50 267  6.5  8.5  0.64  3.70  3.56 334 1018.8   5.9  12.0  -2.6 99.0 99.00
2016 01 02 18 50 254  6.6  8.1  0.61  4.17  3.51 341 1018.0   6.5  12.1  -2.9 99.0 99.00
2016 01 02 19 50 256  6.6  8.2  0.62  4.17  3.43 343 1017.6   7.4  12.1  -3.5 99.0 99.00
2016 01 02 20 50 246  6.0  7.4  0.63  3.70  3.46 320 1017.5   7.8  12.2  -3.5 99.0 99.00
2016 01 02 21 50 255  6.6  8.3  0.58  3.33  3.36 268 1017.6   7.8  12.1  -2.8 99.0 99.00
2016 01 02 22 50 246  7.4  9.0  0.66  3.33  3.28 265 1018.1   7.7  12.1  -1.6 99.0 99.00
2016 01 02 23 50 248  6.8  8.4  0.64  3.45  3.35 256 1018.2   7.6  12.0  -2.1 99.0 99.00
2016 01 03 00 50 228  6.4  8.2  0.60  3.45  3.45 245 1018.2   7.8  12.0  -0.9 99.0 99.00
2016 01 03 01 50 226  6.7  8.0  0.56  3.45  3.32 219 1017.7   8.3  12.0   0.5 99.0 99.00
2016 01 03 02 50 221  7.2  8.6  0.59  3.33  3.27 220 1017.1   9.0  12.0   0.2 99.0 99.00
2016 01 03 03 50 227  8.7 11.3  0.64  3.57  3.41 218 1016.5   9.3  12.0  -0.1 99.0 99.00
2016 01 03 04 50 231  9.2 10.7  0.78  4.00  3.48 217 1016.2   9.5  12.0   2.2 99.0 99.00
2016 01 03 05 50 226  9.5 11.2  0.90  4.55  3.72 201 1015.7   9.6  12.1   2.7 99.0 99.00
2016 01 03 06 50 234  9.9 11.9  1.04  4.35  3.81 207 1015.1   9.4  12.1   2.1 99.0 99.00
2016 01 03 07 50 246  8.6  9.7  1.02  4.55  3.84 201 1014.8   8.7  12.1   1.6 99.0 99.00
2016 01 03 08 50 240  8.7 10.2  0.94  4.55  3.80 204 1014.6   8.8  12.0   2.1 99.0 99.00
2016 01 03 09 50 231  8.0  9.1  0.93  4.35  3.77 203 1013.7   8.9  12.0   1.8 99.0 99.00
2016 01 03 10 50 212  8.0  9.7  0.85  4.55  3.81 193 1013.3   9.0  12.0   3.2 99.0 99.00
2016 01 03 11 50 224  6.9  8.2  0.82  5.00  3.81 186 1013.5   8.7  12.0   3.6 99.0 99.00
2016 01 03 12 50 231  7.7  9.2  0.89  5.26  4.10 184 1013.6   8.6  12.0   4.4 99.0 99.00
2016 01 03 13 50 216  7.4  8.8  0.96  5.00  4.01 186 1013.2   8.2  12.0   3.0 99.0 99.00
2016 01 03 14 50 230  7.9  9.4  0.98  4.76  4.08 191 1013.5   8.3  12.0   4.2 99.0 99.00
2016 01 03 15 50 231  8.3  9.8  1.04  5.56  4.13 183 1012.8   7.9  12.1   2.7 99.0 99.00
2016 01 03 16 50 241  6.2  7.4  1.12  5.88  4.33 184 1011.8   7.7  12.1   0.8 99.0 99.00
2016 01 03 17 50 259  5.9  7.1  1.11  5.88  4.45 184 1010.9   8.0  12.1  -0.1 99.0 99.00
2016 01 03 18 50 242  5.2  6.6  1.09  5.56  4.64 185 1010.0   8.8  12.2   0.4 99.0 99.00
2016 01 03 19 50 231  4.1  5.0  0.98  5.56  4.62 187 1010.0   9.6  12.2   0.2 99.0 99.00
2016 01 03 20 50 228  3.7  4.8  0.89  5.56  4.68 189 1010.4   9.9  12.2  -0.2 99.0 99.00
2016 01 03 21 50 300  6.0  7.5  0.86  5.56  4.63 189 1010.8  10.7  12.2  -2.0 99.0 99.00
2016 01 03 22 50 318  6.7  8.2  0.77  5.56  4.32 183 1011.7  10.4  12.2  -1.7 99.0 99.00
2016 01 03 23 50 321  6.2  7.4  0.81  5.56  4.16 185 1012.2  10.1  12.2  -1.9 99.0 99.00
2016 01 04 00 50 344 10.5 12.1  0.88  5.56  3.78 184 1012.2   9.2  12.1   0.5 99.0 99.00
2016 01 04 01 50 343 11.0 13.6  1.07  4.17  3.75 336 1012.7   7.0  12.1  -0.2 99.0 99.00
2016 01 04 02 50 335 10.0 12.3  1.19  4.55  4.13 323 1013.5   6.0  12.0  -1.3 99.0 99.00
2016 01 04 03 50 333  9.4 11.3  1.49  5.26  4.50 338 1013.9   5.7  12.0  -2.0 99.0 99.00
2016 01 04 04 50 332  9.2 10.8  1.52  5.26  4.64 349 1013.2   5.9  12.0  -1.7 99.0 99.00
2016 01 04 05 50 335  8.8 10.8  1.39  5.26  4.50 340 1013.0   6.1  12.0  -1.6 99.0 99.00
2016 01 04 06 50 324  8.6 10.9  1.30  5.26  4.46 352 1012.8   5.8  12.0  -1.4 99.0 99.00
2016 01 04 07 50 334  8.4 10.1  1.26  5.56  4.35   8 1012.5   5.6  12.0  -1.4 99.0 99.00
2016 01 04 08 50 328  9.3 11.6  1.29  4.76  4.39 349 1012.2   5.4  12.0  -1.9 99.0 99.00
2016 01 04 09 50 333  9.6 11.5  1.29  5.00  4.26 360 1013.0   4.9  12.0  -2.5 99.0 99.00
2016 01 04 10 50 336  9.9 12.3  1.36  5.00  4.35 346 1013.7   4.7  12.0  -1.8 99.0 99.00
2016 01 04 11 50 340 10.1 12.2  1.44  5.26  4.28 353 1014.2   4.4  12.0  -3.1 99.0 99.00
2016 01 04 12 50 334 11.2 14.1  1.59  5.00  4.45 355 1014.5   3.6  11.9  -4.5 99.0 99.00
2016 01 04 13 50 332  9.9 12.5  1.64  5.56  4.52  21 1015.7   3.5  11.9  -3.0 99.0 99.00
2016 01 04 14 50 339 10.7 13.8  1.79  5.00  4.58 349 1016.3   3.2  11.8  -3.2 99.0 99.00
2016 01 04 15 50 329 10.2 14.1  1.68  5.00  4.42 352 1016.4   2.5  11.8  -4.2 99.0 99.00
2016 01 04 16 50 321 12.1 15.5  1.48  5.26  4.45 358 1015.7   3.1  11.8  -4.4 99.0 99.00
2016 01 04 17 50 326 11.5 14.9  1.72  5.26  4.62 341 1015.7   2.9  11.8  -5.0 99.0 99.00
2016 01 04 18 50 324 10.7 13.2  1.76  5.26  4.63 356 1015.8   2.8  11.8  -5.7 99.0 99.00
2016 01 04 19 50 333 11.3 13.8  1.63  5.56  4.66 335 1016.2   3.0  11.8  -6.8 99.0 99.00
2016 01 04 20 50 329 11.7 14.6  1.61  5.56  4.56   2 1017.2   2.4  11.7  -6.7 99.0 99.00
2016 01 04 21 50 331 12.5 15.6  1.71  5.26  4.49 340 1018.3   1.8  11.6  -8.4 99.0 99.00
2016 01 04 22 50 330 12.9 17.1  1.78  5.88  4.56  13 1019.5   1.6  11.6  -7.8 99.0 99.00
2016 01 04 23 50 330 12.1 16.2  1.94  5.88  4.68  23 1020.9   2.0  11.5  -7.4 99.0 99.00
2016 01 05 00 50 326 12.8 15.8  2.15  5.56  4.81 328 1022.1   1.7  11.4  -6.3 99.0 99.00
2016 01 05 01 50 325 13.3 16.6  2.03  5.56  4.69 352 1023.2   0.1  11.3  -6.8 99.0 99.00
2016 01 05 02 50 333 13.5 17.0  2.22  5.88  4.95  19 1024.5  -1.3  11.1  -9.4 99.0 99.00
2016 01 05 03 50 340 13.7 16.8  2.19  5.56  5.03 341 1025.6  -2.6  11.0  -9.9 99.0 99.00
2016 01 05 04 50 332 11.1 14.9  2.07  5.56  4.88   3 1026.7  -3.6  10.8 -10.9 99.0 99.00
2016 01 05 05 50 334 11.2 15.2  2.05  6.25  4.96  34 1027.4  -4.2  10.6 -10.0 99.0 99.00
2016 01 05 06 50 337 11.9 15.5  2.11  6.67  5.12  36 1028.1  -4.5  10.5  -9.3 99.0 99.00
2016 01 05 07 50 338 12.2 17.4  2.24  7.14  5.27  50 1028.5  -5.1  10.4  -9.5 99.0 99.00
2016 01 05 08 50 335 12.1 15.9  2.30  7.14  5.35  42 1029.0  -5.3  10.4  -8.8 99.0 99.00
2016 01 05 09 50 346 10.9 13.5  2.45  5.88  5.34   3 1029.7  -5.0  10.5  -7.7 99.0 99.00
2016 01 05 10 50 343 10.5 14.4  2.38  6.25  5.20  21 1031.0  -5.6  10.5  -7.0 99.0 99.00
2016 01 05 11 50 345 10.9 14.4  2.28  5.88  5.34   4 1032.4  -5.0  10.6  -5.5 99.0 99.00
2016 01 05 12 50 350  9.7 12.9  2.28  6.67  5.27  31 1033.7  -5.3  10.6  -5.9 99.0 99.00
2016 01 05 13 50 338  8.7 11.6  2.19  7.69  5.32  62 1034.2  -5.5  10.6  -6.5 99.0 99.00
2016 01 05 14 50 347  9.9 13.5  2.09  7.14  5.67  55 1035.1  -3.7  10.5  -4.7 99.0 99.00
2016 01 05 15 50 338 10.0 12.4  2.48  8.33  5.93  62 1035.8  -4.4  10.5  -4.8 99.0 99.00
2016 01 05 16 50 348  8.3 11.2  2.48  9.09  6.06  65 1035.6  -3.5  10.6  -4.7 99.0 99.00
2016 01 05 17 50 351  8.3 11.0  2.36  9.09  6.17  64 1035.3  -2.5  10.6  -4.6 99.0 99.00
2016 01 05 18 50 340  8.0 10.3  2.29  9.09  6.29  63 1035.2  -2.4  10.6  -5.0 99.0 99.00
2016 01 05 19 50 357  6.5  8.9  2.20  9.09  6.29  67 1035.8  -2.4  10.7  -6.7 99.0 99.00
2016 01 05 20 50 353  5.0  7.5  2.24  8.33  6.53  61 1036.4  -0.9  10.6  -9.9 99.0 99.00
2016 01 05 21 50 350  4.8  7.6  2.17  7.69  6.49  63 1036.7  -0.7  10.6 -10.1 99.0 99.00
2016 01 05 22 50 343  3.4  5.5  2.03  9.09  6.31  73 1037.1  -0.2  10.6 -10.4 99.0 99.00
2016 01 05 23 50 354  4.3  6.7  2.03  7.69  6.46  59 1037.5   0.2  10.6  -9.9 99.0 99.00
2016 01 06 00 50 347  2.3  3.8  1.95  7.69  6.57  64 1037.9   0.4  10.5 -10.0 99.0 99.00
2016 01 06 01 50 350  2.7  5.0  1.80  7.69  6.39  54 1037.8   0.4  10.5 -10.8 99.0 99.00
2016 01 06 02 50  20  2.6  4.8  1.75  9.09  6.49  79 1037.6   0.7  10.5  -9.7 99.0 99.00
2016 01 06 03 50 358  3.2  4.8  1.55  9.09  6.29  86 1037.4   0.8  10.5  -8.9 99.0 99.00
2016 01 06 04 50 343  3.2  4.5  1.54  8.33  6.27  76 1036.8   0.7  10.5  -9.1 99.0 99.00
2016 01 06 05 50 328  2.3  3.7  1.45  7.69  6.09  71 1036.8   0.7  10.5  -8.7 99.0 99.00
2016 01 06 06 50   2  2.1  3.1  1.48  8.33  6.26  78 1036.5   0.8  10.5  -8.5 99.0 99.00
2016 01 06 07 50 314  1.9  3.4  1.40  7.69  6.28  72 1036.3   1.0  10.5  -8.0 99.0 99.00
2016 01 06 08 50 291  1.4  2.6  1.39  9.09  6.25  78 1036.2   1.0  10.5  -8.3 99.0 99.00
2016 01 06 09 50 280  2.1  3.1  1.34  9.09  6.38  77 1036.3   1.2  10.5  -8.1 99.0 99.00
2016 01 06 10 50 334  1.6  3.5  1.22  7.14  6.12  70 1036.8   1.2  10.5  -8.4 99.0 99.00
2016 01 06 11 50 321  3.3  4.8  1.14  7.14  5.67  94 1036.5   1.2  10.5  -8.4 99.0 99.00
2016 01 06 13 50 347  2.6  3.6  1.19  7.69  6.31  98 1036.7   1.7  10.5 -11.0 99.0 99.00
2016 01 06 14 50  16  1.9  3.4  1.20 10.00  6.75  79 1037.2   1.9  10.6  -7.8 99.0 99.00
2016 01 06 15 50  15  2.2  3.7  1.15 10.00  6.71  99 1036.6   2.1  10.7  -6.4 99.0 99.00
2016 01 06 16 50  14  2.5  3.8  1.10 10.00  6.53  96 1035.1   2.3  10.8  -5.8 99.0 99.00
2016 01 06 17 50  14  2.0  3.6  1.10  9.09  6.62  87 1034.0   2.5  10.8  -5.7 99.0 99.00
2016 01 06 18 50  60  1.1  2.7  1.13 10.81  6.72 101 1033.1   3.0  10.9  -5.5 99.0 99.00
2016 01 06 19 50   4  1.5  2.2  1.06 10.81  6.51 116 1032.9   4.2  10.9  -3.3 99.0 99.00
2016 01 06 20 50 346  1.6  2.6  1.14 10.81  7.14  88 1032.4   3.9  10.9  -3.1 99.0 99.00
2016 01 06 21 50  31  2.1  3.0  1.07 13.79  7.30 107 1031.9   4.0  10.9  -2.7 99.0 99.00
2016 01 06 22 50  63  1.1  2.4  1.10 12.90  7.46 106 1032.0   4.3  10.8  -1.8 99.0 99.00
2016 01 06 23 50  90  1.3  2.3  1.05 10.81  7.43  94 1031.9   4.7  10.7  -1.0 99.0 99.00
2016 01 07 00 50  50  0.9  2.3  1.11 12.12  7.98 101 1031.9   5.0  10.6  -0.2 99.0 99.00
2016 01 07 01 50  14  1.4  2.3  1.10 10.00  8.01  96 1031.7   5.2  10.6  -0.1 99.0 99.00
2016 01 07 02 50  40  2.0  2.9  1.17 11.43  8.15 102 1031.4   5.4  10.6   0.1 99.0 99.00
2016 01 07 03 50  41  2.3  3.8  1.18 11.43  8.24 105 1030.8   5.9  10.6   1.1 99.0 99.00
2016 01 07 04 50  24  3.2  4.2  1.13 10.81  8.01  93 1029.8   6.1  10.7   1.2 99.0 99.00
2016 01 07 05 50  42  3.2  4.6  1.13 10.81  7.74  96 1029.3   6.4  10.7   0.8 99.0 99.00
2016 01 07 06 50  44  3.6  4.9  1.06 10.00  7.65  77 1028.4   6.7  10.7   1.2 99.0 99.00
2016 01 07 07 50  36  3.8  5.0  1.06 10.81  7.71  95 1028.1   6.9  10.7   0.8 99.0 99.00
2016 01 07 08 50  29  4.5  6.4  1.01 10.00  6.98  86 1027.5   7.2  10.8   1.2 99.0 99.00
2016 01 07 09 50  31  5.1  6.4  0.95 10.81  6.39  94 1027.0   7.4  10.8   1.5 99.0 99.00
2016 01 07 10 50  24  5.6  6.6  0.99  9.09  6.24  78 1027.0   7.6  10.9   0.8 99.0 99.00
2016 01 07 11 50  23  6.0  7.2  1.03 10.81  6.02  97 1027.3   7.8  10.9  -0.2 99.0 99.00
2016 01 07 12 50  19  6.6  8.6  1.00 11.43  5.66 109 1026.9   7.9  10.8   0.1 99.0 99.00
2016 01 07 13 50  33  6.6  8.0  1.14 10.81  5.31 121 1026.8   8.1  10.8   1.9 99.0 99.00
2016 01 07 14 50  38  6.5  8.0  1.03  8.33  5.16 107 1026.9   8.6  10.7   1.5 99.0 99.00
2016 01 07 15 50  42  6.3  7.9  1.07 12.12  5.00 104 1025.9   9.2  10.6   4.1 99.0 99.00
2016 01 07 16 50  37  6.0  7.2  1.10 12.12  5.10 101 1024.3   9.6  10.6   5.4 99.0 99.00
2016 01 07 17 50  26  5.7  6.8  1.09  8.33  5.01  96 1023.5   9.8  10.6   6.6 99.0 99.00
2016 01 07 18 50  31  5.9  6.9  1.18 10.00  5.10 100 1022.6  10.0  10.7   6.8 99.0 99.00
2016 01 07 19 50  30  6.0  7.0  1.05 10.00  4.87  77 1022.3  10.0  10.8   7.5 99.0 99.00
2016 01 07 20 50  18  6.1  7.1  1.15 10.00  4.97 108 1022.3   9.9  11.0   8.2 99.0 99.00
2016 01 07 21 50 359  8.0  9.3  1.15  9.09  4.85 110 1022.1   9.5  11.0   7.5 99.0 99.00
2016 01 07 22 50   5  8.6 10.3  1.24 10.00  4.81  99 1022.2   8.9  11.0   7.0 99.0 99.00
2016 01 07 23 50  13  8.7 10.4  1.26 10.00  4.61  88 1022.5   8.8  11.1   7.1 99.0 99.00
2016 01 08 00 50  16  8.9 10.3  1.34  4.00  4.47  22 1022.4   9.0  11.0   8.2 99.0 99.00
2016 01 08 01 50  21  8.4  9.8  1.35  4.55  4.82  53 1022.3   9.3  11.0   8.4 99.0 99.00
2016 01 08 02 50  27  8.1  9.3  1.44  6.25  4.93 130 1021.9   9.6  11.0   8.0 99.0 99.00
2016 01 08 03 50  39  8.5 10.3  1.41  9.09  4.86 126 1021.2   9.8  11.0   8.2 99.0 99.00
2016 01 08 04 50  45  8.7 10.1  1.51  6.25  5.02 137 1019.9   9.9  10.9   9.2 99.0 99.00
2016 01 08 05 50  56  8.3  9.7  1.43  7.14  4.85 126 1019.3  10.5  10.9   9.2 99.0 99.00
2016 01 08 06 50  55  6.2  7.5  1.54  5.88  5.15 121 1019.5  10.8  11.0   9.1 99.0 99.00
2016 01 08 07 50  26  5.3  7.3  1.47  7.14  5.09 120 1019.8  10.9  11.1   9.8 99.0 99.00
2016 01 08 08 50  31  7.2  8.5  1.61  6.25  5.45 107 1019.0  10.8  11.2   9.7 99.0 99.00
2016 01 08 09 50  17  6.9  8.2  1.77  9.09  5.79 127 1019.6  10.5  11.2   9.4 99.0 99.00
2016 01 08 10 50 358  7.4  8.6  1.89  9.09  5.97 135 1020.2   9.1  11.3   9.0 99.0 99.00
2016 01 08 11 50   1  8.2  9.9  1.84  9.09  5.88 130 1020.2   8.9  11.3   8.7 99.0 99.00
2016 01 08 12 50  12  8.5  9.9  1.92 10.00  5.90 132 1020.2   9.0  11.3   8.3 99.0 99.00
2016 01 08 13 50  19  7.7  9.2  2.05  9.09  6.08 125 1020.7   9.5  11.3   8.7 99.0 99.00
2016 01 08 14 50  30  8.2  9.5  2.01 10.00  5.92 116 1021.1   9.4  11.3   7.7 99.0 99.00
2016 01 08 15 50  33  6.7  8.0  2.02 10.81  5.99 113 1020.9   9.3  11.2   6.2 99.0 99.00
2016 01 08 16 50  13  7.1  8.5  1.92 10.00  6.19 120 1020.3   9.2  11.2   7.0 99.0 99.00
2016 01 08 17 50  27  7.4  8.9  1.81 10.00  6.18 118 1019.4   9.9  11.1   6.8 99.0 99.00
2016 01 08 18 50  31  7.9  9.5  1.75  9.09  5.71 115 1019.1   9.8  11.1   6.3 99.0 99.00
2016 01 08 19 50  34  8.5 10.2  1.85  8.33  5.53 126 1018.6   9.5  11.1   6.0 99.0 99.00
2016 01 08 20 50  31  9.0 10.5  1.80 10.00  5.48 122 1018.7   9.5  11.0   5.6 99.0 99.00
2016 01 08 21 50  33  6.0  7.6  1.80  8.33  5.56 129 1020.1   9.7  11.0   5.9 99.0 99.00
2016 01 08 22 50  32  5.8  7.0  1.69  9.09  5.79 129 1019.9   9.9  11.0   6.4 99.0 99.00
2016 01 08 23 50  23  5.2  6.0  1.57  8.33  5.57 119 1020.3  10.2  10.9   7.4 99.0 99.00
2016 01 09 00 50  20  4.8  5.8  1.71 10.00  5.86 121 1020.4  10.3  10.9   8.0 99.0 99.00
2016 01 09 01 50  29  5.5  6.6  1.67  9.09  6.03 126 1020.6  10.5  10.9   8.6 99.0 99.00
2016 01 09 02 50  32  7.5  8.4  1.60 10.00  5.85 117 1019.7  10.5  10.9   9.1 99.0 99.00
2016 01 09 03 50  38  7.3  8.8  1.71 10.00  5.76 115 1019.1  10.6  10.8   9.7 99.0 99.00
2016 01 09 04 50  39  5.2  6.2  1.66 10.81  5.76 123 1019.1  10.9  10.8  10.3 99.0 99.00
2016 01 09 05 50  48  5.3  6.4  1.80 10.00  6.04 119 1018.9  11.2  10.8  10.0 99.0 99.00
2016 01 09 06 50  54  5.4  6.3  1.92 10.00  6.17 122 1018.7  11.2  10.7  10.3 99.0 99.00
2016 01 09 07 50  38  5.7  7.0  1.97 10.81  6.22 126 1018.4  11.2  10.7  10.3 99.0 99.00
2016 01 09 08 50  30  5.3  6.3  2.04 10.00  6.42 118 1018.4  11.1  10.7  10.5 99.0 99.00
2016 01 09 09 50  39  5.7  6.7  2.06  8.33  6.41  81 1018.3  11.1  10.7  10.7 99.0 99.00
2016 01 09 10 50  41  6.5  7.9  2.29 10.81  6.78 123 1018.4  11.1  10.7  10.8 99.0 99.00
2016 01 09 11 50  50  5.9  7.1  2.04 10.81  6.61 126 1019.0  11.3  10.7  10.9 99.0 99.00
2016 01 09 12 50  51  5.7  7.0  2.04 10.81  6.47 120 1019.4  11.3  10.8  11.1 99.0 99.00
2016 01 09 13 50  55  5.0  6.0  2.14 10.00  6.71 102 1019.4  11.4  10.8  11.3 99.0 99.00
2016 01 09 14 50  38  3.7  4.5  1.98 10.81  7.01 102 1019.9  11.5  10.8  11.4 99.0 99.00
2016 01 09 15 50  30  3.5  4.1  2.00 10.00  6.89  97 1019.8  11.4  10.9  11.4 99.0 99.00
2016 01 09 16 50  16  4.9  5.7  2.15 10.00  7.34 101 1018.7  11.2  10.9  11.2 99.0 99.00
2016 01 09 17 50  28  4.8  5.7  2.37 10.81  7.62 110 1018.3  11.3  10.9  11.3 99.0 99.00
2016 01 09 18 50  28  4.6  5.4  2.24 10.00  7.45 108 1017.7  11.3  10.9  11.3 99.0 99.00
2016 01 09 19 50  37  4.5  5.3  2.44 10.81  7.77 108 1017.3  11.4  10.8  11.4 99.0 99.00
2016 01 09 20 50  47  4.3  5.1  2.24 10.81  7.40 115 1017.5  11.5  10.8  11.5 99.0 99.00
2016 01 09 21 50  47  3.9  5.3  2.36 10.00  7.71 110 1017.6  11.6  10.8  11.6 99.0 99.00
2016 01 09 22 50  32  3.8  4.5  2.00 12.12  7.19 100 1017.7  11.6  10.8  11.6 99.0 99.00
2016 01 09 23 50  35  4.4  5.4  1.99 10.00  7.44 102 1017.2  11.6  10.8  11.6 99.0 99.00
2016 01 10 00 50  44  4.6  5.7  2.12 10.81  7.53 109 1016.3  11.6  10.8  11.6 99.0 99.00
2016 01 10 01 50  59  5.7  6.6  2.01 10.00  7.38 121 1015.7  12.1  10.8  12.1 99.0 99.00
2016 01 10 02 50  75  6.0  6.9  1.83 11.43  7.16  86 1014.7  12.4  10.8  12.4 99.0 99.00
2016 01 10 03 50  77  7.4  8.9  1.85 12.12  6.84 105 1013.2  12.8  10.8  12.8 99.0 99.00
2016 01 10 04 50  82  8.5 10.0  1.97 11.43  6.68 121 1011.8  13.0  10.7  13.0 99.0 99.00
2016 01 10 05 50  89  9.4 11.6  2.05 10.81  6.50  95 1010.0  13.2  10.7  13.2 99.0 99.00
2016 01 10 06 50  95  8.0  9.3  2.01 10.81  5.91  91 1009.1  13.1  10.7  13.1 99.0 99.00
2016 01 10 07 50  93  7.8 10.0  2.04 10.00  6.06 106 1007.8  13.2  10.7  13.2 99.0 99.00
2016 01 10 08 50 120  9.0 10.5  2.01 10.00  6.08  95 1005.6  13.7  10.7  13.7 99.0 99.00
2016 01 10 09 50 134  9.4 11.3  1.97 12.90  5.73  97 1004.3  14.0  10.7  14.0 99.0 99.00
2016 01 10 10 50 146 10.4 13.8  2.16 10.81  5.70  98 1002.7  14.0  10.8  14.0 99.0 99.00
