model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
gpt-4o-mini,,Offshore,7,18,Environmental,BOEM may continue to analyze alternatives that are outside of the narrowed PDE if the alternatives otherwise follow BOEM’s Process for Identifying Alternatives for Environmental Reviews of Offshore Wind Construction and Operations Plans pursuant to the National Environmental Policy Act.,Environmental review phase,,,National Environmental Policy Act,environmental impact assessment; alternative analysis
gpt-4o-mini,M-17-14,Offshore,8,18,Jurisdictional,A project determined not to be ripe for NEPA review and/or a project with incomplete information relevant to its technical feasibility cannot be a covered project.,Federal projects under NEPA review,,,"FAST-41 Guidance, §§ 4.6 and 4.7",environmental review; permitting process
gpt-4o-mini,M-17-14,Offshore,8,18,Jurisdictional,Determining that a project with an incomplete COP can also be a 'covered project' under FAST-41 would effectively negate BOEM’s regulations.,Projects under BOEM's permitting program,,,"FAST-41 Guidance, § 3.9",permitting process; regulatory compliance
gpt-4o-mini,,Offshore,10,18,Environmental,The discussion of environmental resources and impact producing factors (IPFs) in the COP submission should be informative rather than analytical.,Environmental impact assessment for the COP submission phase.,,,NEPA,environmental impact assessment
gpt-4o-mini,,Offshore,10,18,Environmental,There must be sufficient detail to support the environmental analyses required by NEPA and other relevant environmental laws.,Environmental analysis for the COP submission phase.,,,NEPA,environmental impact assessment
gpt-4o-mini,,Offshore,10,18,Environmental,"For each biological, physical, and socioeconomic resource, applicants should identify all of the IPFs and provide a detailed assessment of each.","Environmental impact assessment for biological, physical, and socioeconomic resources.",,,NEPA,environmental impact assessment; socioeconomic impact
gpt-4o-mini,,Offshore,10,18,Environmental,The applicant should identify layout and design options considered for the proposed action contained in the COP for those resources that the applicant anticipates may be significantly impacted by their proposed action.,Layout and design options for the COP submission phase.,,,NEPA,environmental impact assessment; design considerations
gpt-4o-mini,12-17,Offshore,11,18,Jurisdictional,The regulations under 30 CFR §§ 585.626(a)(5) and 585.627(a)(6) apply to offshore wind energy projects.,Offshore wind energy projects,,,30 CFR §§ 585.626(a)(5); 585.627(a)(6),permitting; regulatory compliance
gpt-4o-mini,12-17,Offshore,11,18,Jurisdictional,30 CFR § 585.627 mandates compliance with specific operational standards for offshore wind farms.,Operational phase of offshore wind farms,,,30 CFR § 585.627,operational standards; regulatory compliance
gpt-4o-mini,12-17,Offshore,11,18,Jurisdictional,30 CFR § 585.626(b)(15) outlines specific requirements for the construction of offshore wind facilities.,Construction phase of offshore wind facilities,,,30 CFR § 585.626(b)(15),construction standards; regulatory compliance
gpt-4o-mini,,Offshore,12,18,Jurisdictional,The applicant should provide a list of agencies it has consulted with prior to submission of the COP.,Consultation process prior to COP submission,,,U.S. Army Corps of Engineers guidelines,regulatory compliance; stakeholder engagement
gpt-4o-mini,,Offshore,12,18,Environmental,The proposed action and the alternatives should also address restrictions on discharge under 40 CFR § 230.10.,Discharge restrictions related to proposed actions,,,40 CFR § 230.10,water quality; environmental protection
gpt-4o-mini,,Offshore,12,18,Technical,"The applicant’s COP submittals should include a complete and sufficient seascape, landscape, and visual impact assessment (SLVIA) report.",Visual impact assessment for offshore components,,,"Assessment of Seascape, Landscape, and Visual Impacts of Offshore Wind Energy Developments on the Outer Continental Shelf of the United States (April 2021)",visual impact assessment; environmental impact assessment
gpt-4o-mini,30 CFR § 585.626 and § 585.627,Offshore,13,18,Jurisdictional,The requirements of 30 CFR § 585.626(b)(17) must be met.,Offshore wind farm projects,,,30 CFR § 585.626(b)(17),permitting; regulatory compliance
gpt-4o-mini,30 CFR § 585.626 and § 585.627,Offshore,13,18,Jurisdictional,The requirements of 30 CFR § 585.626(b)(14) must be met.,Offshore wind farm projects,,,30 CFR § 585.626(b)(14),permitting; regulatory compliance
gpt-4o-mini,30 CFR § 585.626 and § 585.627,Offshore,13,18,Jurisdictional,The requirements of 30 CFR § 585.627(a)(7) must be met.,Offshore wind farm projects,,,30 CFR § 585.627(a)(7),permitting; regulatory compliance
gpt-4o-mini,30 CFR § 585.626 and § 585.627,Offshore,13,18,Jurisdictional,The requirements of 30 CFR § 585.626(a)(3) and 585.627(a)(5) must be met.,Offshore wind farm projects,,,30 CFR § 585.626(a)(3) and 585.627(a)(5),permitting; regulatory compliance
gpt-4o-mini,,Offshore,14,18,Technical,The benthic habitat assessment should include multibeam and side scan sonar data for 100 percent of the project area.,Project area,100.0,percent,BOEM’s Guidelines for Providing Benthic Habitat Survey Information,benthic habitat assessment; marine ecology
gpt-4o-mini,,Offshore,14,18,Technical,Benthic habitat data provided with the COP should be characterized according to the Coastal and Marine Ecological Classification Standard (CMECS).,Project area,,,CMECS,benthic habitat assessment; marine ecology
gpt-4o-mini,,Offshore,14,18,Technical,"For the sediment grain size analysis, silt and clay (in addition to sand) should be differentiated, and the Wentworth scale classification system should be used to report the percent sample composition of cobble, pebble, granule, sand, silt, and clay.",Sediment analysis,,,Wentworth scale classification system,sediment analysis; marine ecology
gpt-4o-mini,,Offshore,14,18,Technical,Applicants should identify all essential fish habitat and habitat areas of particular concern (HAPC) in the project area.,Project area,,,HAPC designations,marine ecology; fish habitat
gpt-4o-mini,,Offshore,14,18,Technical,Map products delineating benthic habitats should include appropriately scaled (zoomed in) maps of areas of sensitive or complex habitat.,Project area,,,BOEM guidelines,benthic habitat mapping; marine ecology
gpt-4o-mini,23-26,Offshore,15,18,Technical,"Habitat maps that display the characterized delineations and benthic features should be provided at a landscape scale of 1:25,000.",Habitat mapping for offshore wind energy projects.,25000.0,scale,NOAA Technical Guidance for Offshore Wind Energy Projects - Greater Atlantic Region,environmental impact assessment; habitat mapping
gpt-4o-mini,23-26,Offshore,15,18,Technical,"Maps that display complex habitats should be provided at a larger scale (i.e. 1:1,000 or 1:5,000).",Habitat mapping for offshore wind energy projects.,,,NOAA Technical Guidance for Offshore Wind Energy Projects - Greater Atlantic Region,environmental impact assessment; habitat mapping
gpt-4o-mini,23-26,Offshore,15,18,Technical,"Maps that display extensive areas of homogeneous can be provided at a smaller scale (i.e. 1:50,000 or 1:100,000).",Habitat mapping for offshore wind energy projects.,,,NOAA Technical Guidance for Offshore Wind Energy Projects - Greater Atlantic Region,environmental impact assessment; habitat mapping
gpt-4o-mini,,Offshore,16,18,Technical,"The MSIR should include information on project-specific geologic conditions, shallow hazards, and a site investigation report based on site-specific data.",Project-specific geologic conditions and shallow hazards for offshore wind energy projects.,,,"BOEM’s guidance document Guidelines for Providing Geophysical, Geotechnical, and Geohazard Information",geotechnical analysis; geohazard assessment
gpt-4o-mini,,Offshore,16,18,Technical,The COP should include an analysis of the risks that project subsea cables may present to other maritime users in the vicinity.,Subsea cable routings for offshore wind energy projects.,,,U.S. Coast Guard’s Navigation and Vessel Inspection Circular (NVIC) 01-19,navigational safety; maritime risk assessment
gpt-4o-mini,27,Offshore,17,18,Jurisdictional,30 CFR § 585.626(b)(7).,,,,30 CFR § 585.626(b)(7),
gpt-4o-mini,27,Offshore,17,18,Jurisdictional,30 CFR § 627(a)(8).,,,,30 CFR § 627(a)(8),
gpt-4o-mini,,Offshore,18,18,Safety,The radar assessment should include all land-based radar systems potentially impacted by the project and identify the owners and users of those systems.,Project area and vicinity of the structure.,,,,navigational safety; maritime operations
gpt-4o-mini,,Offshore,18,18,Safety,"During the site assessment phase of the project, the applicant should consult with owners, users, and operators of the identified land-based radar systems to mitigate impacts.",Site assessment phase.,,,,navigational safety; maritime operations
gpt-4o-mini,Not specified,Offshore,19,18,Environmental,"Before publication of the NOI, the applicant should submit general descriptions and volume estimates of solid and chemical waste to be generated and chemical products to be used during the project’s construction and operations.",Construction and operations phase,,,"30 CFR § 626(b)(9),(10)",waste management; environmental impact assessment
gpt-4o-mini,Not specified,Offshore,19,18,Jurisdictional,The COP should include the following information for initiation of consultation under section 106 of NHPA.,Consultation process under NHPA,,,30 CFR §§ 626(a)(5); 627(a)(6),historic preservation; cultural resource management
gpt-4o-mini,Not specified,Offshore,19,18,Spatial,"The Preliminary Area of Potential Effect (PAPE): A complete, well-defined, and clearly illustrated project description and presentation of the PAPE.",Project description and viewshed analysis,,,Not specified,visual impact assessment; spatial planning
gpt-4o-mini,,Offshore,20,18,Environmental,"The applicant should submit the results of the historic property identification surveys within each element of the PAPE, including: A stand-alone report identifying and presenting an assessment of visual effects to onshore historic properties per 36 CFR § 800.5.",Onshore historic properties within the PAPE.,,,36 CFR § 800.5,historic preservation; visual impact assessment
gpt-4o-mini,,Offshore,20,18,Environmental,A stand-alone report identifying and presenting an assessment of effects to terrestrial archaeological resources per 36 CFR § 800.5.,Terrestrial archaeological resources within the PAPE.,,,36 CFR § 800.5,archaeological assessment; cultural resources
gpt-4o-mini,,Offshore,20,18,Environmental,A stand-alone report identifying and presenting an assessment of effects to marine archaeological resources per 36 CFR § 800.5 and submission of supporting geophysical and geotechnical survey data.,Marine archaeological resources within the PAPE.,,,36 CFR § 800.5,marine archaeology; cultural resources
gpt-4o-mini,,Offshore,20,18,Technical,The COP should include a complete and sufficient marine acoustic modeling submission in support of BOEM’s completion of an Endangered Species Act effects analysis.,Marine acoustic modeling for offshore wind construction.,,,BOEM’s DRAFT Nationwide Recommendations for Impact Pile Driving Sound Exposure Modeling and Sound Field Measurement,marine acoustics; endangered species protection
gpt-4o-mini,36-38,Offshore,22,18,Environmental,The applicant should include a description of critical habitat in the action area.,Action area of the offshore wind farm project.,,,Endangered Species Act (ESA),environmental impact assessment; habitat protection
gpt-4o-mini,36-38,Offshore,22,18,Environmental,The applicant should identify IPFs in sufficient detail for BOEM to scope and conduct an effects analysis that includes a description of baseline conditions in the action area that impact endangered and threatened species.,Action area of the offshore wind farm project.,,,Endangered Species Act (ESA),environmental impact assessment; species protection
gpt-4o-mini,36-38,Offshore,22,18,Environmental,A qualitative assessment of the duration and intensity of exposure to each species or species group and to each life history stage likely to be exposed.,Action area of the offshore wind farm project.,,,Endangered Species Act (ESA),environmental impact assessment; species exposure
gpt-4o-mini,36-38,Offshore,22,18,Environmental,An assessment of the IPF stressors to potentially affect the physical and biological features of any designated critical habitat in the action area.,Action area of the offshore wind farm project.,,,Endangered Species Act (ESA),environmental impact assessment; critical habitat protection
gpt-4o-mini,36-38,Offshore,22,18,Environmental,The applicant should include in its COP the abundance and distribution of marine mammals in the action area.,Action area of the offshore wind farm project.,,,Marine Mammal Protection Act,environmental impact assessment; marine mammal protection
gpt-4o-mini,36-38,Offshore,22,18,Environmental,"The applicant should include a description of important habitat, such as biologically-important areas, for all marine mammals.",Action area of the offshore wind farm project.,,,Marine Mammal Protection Act,environmental impact assessment; marine mammal habitat
gpt-4o-mini,36-38,Offshore,22,18,Environmental,"A description of the marine mammals that may be exposed to the effects and stressors of the proposed action, including a description of the life history stages.",Action area of the offshore wind farm project.,,,Marine Mammal Protection Act,environmental impact assessment; marine mammal exposure
gpt-4o-mini,36 30 CFR § 627(a)(3)-(4),Offshore,23,18,Jurisdictional,"See e.g., 50 CFR § 216.31, et seq.",,,,"50 CFR § 216.31, et seq.",environmental impact assessment; marine mammal protection
gpt-4o-mini,,Offshore,24,18,Jurisdictional,Applicants proposing to submit data and information after their initial COP submission should include a written supplemental filing schedule with their first COP submission.,Submission of supplemental filings for COP (Construction and Operations Plan).,,,BOEM (Bureau of Ocean Energy Management),environmental review; technical review; project permitting
gpt-4o-mini,,Offshore,24,18,Jurisdictional,Submission of a schedule that does not meet the timing of BOEM’s environmental and technical review or a failure to comply with the schedule submitted will likely result in BOEM delaying its environmental and/or technical reviews of the COP or in BOEM disapproving the COP.,Compliance with BOEM's review schedule for COP.,,,BOEM (Bureau of Ocean Energy Management),project permitting; environmental impact assessment
gpt-4o-mini,,Offshore,24,18,Jurisdictional,"If the applicant needs to change any dates in the schedule, the applicant should contact BOEM as soon as possible and submit a revised schedule that clearly identifies what dates the applicant is requesting to change.",Revisions to the supplemental filing schedule for COP.,,,BOEM (Bureau of Ocean Energy Management),project permitting; environmental review
gpt-4o-mini,39,Offshore,25,18,Jurisdictional,"If there are actions outside the control of Federal agencies (or state agencies that have opted to participate in FAST-41 process) that pause the timetable, the permitting timetable may be modified without going through the modification steps in 42 U.S.C. § 4370m2(c)(2)(D).",Permitting timetable modification process,,,"OMB memo M-17-14, section 4.31",permitting process; federal oversight
